k,n,x,y,K,MK,Ry,S_K,absS_K,E,SM_K,boundary_MK_Ry,identity_resid,sqrt_sumR2_all,sqrt_sumR2_sf,sqrt_Diag,sqrt_sumDelta2,c_all_K,c_sf_K,c_M_K,c_M_all_K,tri_absR,tri_absMDelta,absS_over_sqrtx,absS_over_x34,absE_over_sqrtx
9,31260,977250120,80435,12149,15,-40.688243146,-1591.173132514,1591.173132514,-980.849485330,-980.849485330,-610.323647184,0.000e+00,8602.487359523,6879.163688384,3245.125933400,1408.335824711,0.184966634,0.231303281,0.302253135,0.696459941,745100.304771,165232.975785,0.050899624,0.000287881,0.031376139
9,31261,977312643,80435,12150,15,-40.688243146,-1658.339690484,1658.339690484,-1048.016043299,-1048.016043299,-610.323647184,0.000e+00,8599.785403929,6872.800410445,3265.065102463,1382.224960769,0.192835008,0.241290244,0.320978605,0.758209462,745144.404837,166172.037189,0.053046500,0.000300019,0.033523640
9,31262,977375168,80435,12150,15,-40.688243146,-1958.625219686,1958.625219686,-1348.301572501,-1348.301572501,-610.323647184,0.000e+00,8615.756036554,6891.334299436,3225.726183583,1394.394999539,0.227330627,0.284215674,0.417983888,0.966943781,745226.493415,166893.291532,0.062649945,0.000354328,0.043127709
9,31263,977437695,80435,12151,16,-40.688243146,-2079.369084209,2079.369084209,-1428.357193879,-1428.357193879,-651.011890330,0.000e+00,8610.322527118,6888.615776682,3169.988901278,1387.360888200,0.241497235,0.301855866,0.450587443,1.029549850,745238.261379,165469.931146,0.066510014,0.000376153,0.045686962
9,31264,977500224,80435,12152,16,-40.688243146,-1850.642242790,1850.642242790,-1199.630352460,-1199.630352460,-651.011890330,0.000e+00,8612.292471445,6888.341049784,3223.172589902,1404.801058547,0.214883813,0.268662981,0.372189301,0.853950348,745282.303937,166862.949582,0.059192140,0.000334761,0.038369754
9,31265,977562755,80435,12153,17,-40.688243146,-1803.135056966,1803.135056966,-1111.434923490,-1111.434923490,-691.700133476,0.000e+00,8609.785303782,6882.342961592,3176.921802910,1346.580568691,0.209428574,0.261994363,0.349846484,0.825375733,745320.333756,166427.892455,0.057670794,0.000326152,0.035547717
9,31266,977625288,80435,12154,16,-40.688243146,-1768.922609522,1768.922609522,-1117.910719192,-1117.910719192,-651.011890330,0.000e+00,8608.168911398,6881.126433697,3207.438990096,1342.358364253,0.205493483,0.257068756,0.348536862,0.832796032,745409.710915,166707.221822,0.056574747,0.000319948,0.035753693
9,31267,977687823,80435,12154,16,-40.688243146,-1896.760836130,1896.760836130,-1245.748945800,-1245.748945800,-651.011890330,0.000e+00,8606.758046753,6874.733079045,3156.805248804,1302.129436385,0.220380406,0.275903197,0.394623313,0.956701316,745404.646386,165805.526165,0.060661406,0.000343054,0.039841018
9,31268,977750360,80435,12155,17,-40.688243146,-2378.268048888,2378.268048888,-1686.567915412,-1686.567915412,-691.700133476,0.000e+00,8606.886090185,6876.767103045,3222.831889739,1399.880757218,0.276321543,0.345841005,0.523318613,1.204793985,745487.272555,166589.066643,0.076058334,0.000430120,0.053937379
9,31269,977812899,80435,12156,17,-40.688243146,-2363.157535201,2363.157535201,-1671.457401725,-1671.457401725,-691.700133476,0.000e+00,8602.635119369,6873.671087408,3178.476856155,1365.343236017,0.274701589,0.343798460,0.525867413,1.224203085,745539.196655,166773.588535,0.075572675,0.000427367,0.053452427
9,31270,977875440,80435,12157,16,-40.688243146,-2336.364268232,2336.364268232,-1685.352377902,-1685.352377902,-651.011890330,0.000e+00,8604.182749577,6878.389100764,3181.079763834,1361.102023329,0.271538197,0.339667360,0.529805130,1.238226341,745591.460502,167713.405672,0.074713449,0.000422501,0.053895059
9,31271,977937983,80435,12157,16,-40.688243146,-2176.451803127,2176.451803127,-1525.439912797,-1525.439912797,-651.011890330,0.000e+00,8607.787750333,6886.205081289,3192.571364543,1352.087930027,0.252846825,0.316059684,0.477809182,1.128210584,745623.930878,166098.872291,0.069597461,0.000393564,0.048779736
9,31272,978000528,80435,12158,17,-40.688243146,-2061.521144688,2061.521144688,-1369.821011213,-1369.821011213,-691.700133476,0.000e+00,8606.910038777,6889.152701540,3180.708716167,1335.655555749,0.239519309,0.299241610,0.430665343,1.025579541,745689.197774,166732.741504,0.065920159,0.000372764,0.043802034
9,31273,978063075,80435,12159,17,-40.688243146,-2188.375197598,2188.375197598,-1496.675064122,-1496.675064122,-691.700133476,0.000e+00,8612.854994785,6892.497445744,3163.469377282,1328.940561730,0.254082438,0.317501053,0.473111918,1.126216708,745701.467732,164813.978958,0.069974266,0.000395682,0.047856848
9,31274,978125624,80435,12160,17,-40.688243146,-2283.767060348,2283.767060348,-1592.066926872,-1592.066926872,-691.700133476,0.000e+00,8605.947098486,6882.208045347,3124.221260211,1299.314623124,0.265370799,0.331836388,0.509588404,1.225312868,745761.905401,165850.161476,0.073022128,0.000412910,0.050905417
9,31275,978188175,80435,12161,16,-40.688243146,-2160.573069775,2160.573069775,-1509.561179445,-1509.561179445,-651.011890330,0.000e+00,8619.907264294,6899.715270080,3165.982813385,1341.898062356,0.250649224,0.313139454,0.476806498,1.124944749,745809.107439,166757.269501,0.069080863,0.000390618,0.048265801
9,31276,978250728,80435,12161,16,-40.688243146,-2362.518991448,2362.518991448,-1711.507101117,-1711.507101117,-651.011890330,0.000e+00,8616.483173125,6895.423091028,3130.683899093,1357.544587496,0.274185993,0.342621324,0.546687930,1.260737302,745807.922443,165673.748273,0.075535345,0.000427108,0.054720948
9,31277,978313283,80435,12162,15,-40.688243146,-2326.705855935,2326.705855935,-1716.382208751,-1716.382208751,-610.323647184,0.000e+00,8616.887183170,6892.028165087,3172.185975218,1395.671427801,0.270016980,0.337593782,0.541072378,1.229789601,745932.573532,167315.131644,0.074387936,0.000420613,0.054875063
9,31278,978375840,80435,12163,14,-40.688243146,-2225.251182003,2225.251182003,-1655.615777964,-1655.615777964,-569.635404039,0.000e+00,8629.065245600,6901.850461261,3199.708416802,1379.000003074,0.257878590,0.322413705,0.517427078,1.200591569,745891.501715,166600.834820,0.071142018,0.000402253,0.052930585
9,31279,978438399,80435,12164,14,-40.688243146,-2170.563490527,2170.563490527,-1600.928086489,-1600.928086489,-569.635404039,0.000e+00,8611.371106605,6879.139324228,3144.292911988,1326.941373329,0.252057827,0.315528351,0.509153610,1.206479893,745994.205900,165662.436129,0.069391416,0.000392349,0.051180565
9,31280,978500960,80435,12164,14,-40.688243146,-2154.871098757,2154.871098757,-1585.235694718,-1585.235694718,-569.635404039,0.000e+00,8610.326916303,6878.753550624,3099.715909857,1291.328159529,0.250265886,0.313264763,0.511413220,1.227600965,746024.117830,165301.153640,0.068887539,0.000389494,0.050677270
9,31281,978563523,80435,12165,13,-40.688243146,-2218.042780243,2218.042780243,-1689.095619350,-1689.095619350,-528.947160893,0.000e+00,8605.214689110,6870.277864763,3062.893952959,1275.334237100,0.257755659,0.322846153,0.551470487,1.324433682,746119.006118,164695.360911,0.070904763,0.000400893,0.053995768
9,31282,978626088,80435,12166,14,-40.688243146,-2298.441561504,2298.441561504,-1728.806157466,-1728.806157466,-569.635404039,0.000e+00,8601.803702392,6865.770319151,3081.982343495,1327.271275319,0.267204605,0.334768199,0.560939670,1.302526612,746150.542053,163213.817657,0.073472543,0.000415404,0.055263439
9,31283,978688655,80435,12167,14,-40.688243146,-2333.042406557,2333.042406557,-1763.407002518,-1763.407002518,-569.635404039,0.000e+00,8607.128845223,6875.693746748,3152.848360859,1383.991296599,0.271059310,0.339317383,0.559305999,1.274146020,746245.555381,164906.559697,0.074576218,0.000421637,0.056367696
9,31284,978751224,80435,12168,14,-40.688243146,-2566.668200895,2566.668200895,-1997.032796857,-1997.032796857,-569.635404039,0.000e+00,8615.782563472,6890.446863091,3196.967348803,1452.519618372,0.297903084,0.372496625,0.624664746,1.374874922,746287.884458,164520.510978,0.082041496,0.000463837,0.063833556
9,31285,978813795,80435,12168,14,-40.688243146,-2647.312148632,2647.312148632,-2077.676744593,-2077.676744593,-569.635404039,0.000e+00,8611.958160908,6886.135366238,3241.196712372,1491.404558123,0.307399560,0.384440910,0.641021490,1.393100707,746292.660040,165025.410505,0.084616511,0.000478388,0.066409153
9,31286,978876368,80435,12169,15,-40.688243146,-2676.716653834,2676.716653834,-2066.393006650,-2066.393006650,-610.323647184,0.000e+00,8619.944790834,6897.120458014,3205.578723609,1495.209174334,0.310525963,0.388091910,0.644624009,1.382009315,746404.729884,164677.577360,0.085553637,0.000483678,0.066046377
9,31287,978938943,80435,12170,14,-40.688243146,-2679.883365128,2679.883365128,-2110.247961090,-2110.247961090,-569.635404039,0.000e+00,8613.134711888,6888.949868149,3240.118636249,1501.767960506,0.311139144,0.389011884,0.651287251,1.405175777,746419.699024,165689.544514,0.085652115,0.000484227,0.067445921
9,31288,979001520,80435,12171,15,-40.688243146,-2811.556919980,2811.556919980,-2201.233272796,-2201.233272796,-610.323647184,0.000e+00,8622.821705138,6901.291777642,3275.491765426,1519.534245823,0.326059962,0.407395747,0.672031387,1.448623668,746487.553676,165707.051701,0.089857679,0.000507995,0.070351666
9,31289,979064099,80435,12171,15,-40.688243146,-2973.455793237,2973.455793237,-2363.132146052,-2363.132146052,-610.323647184,0.000e+00,8632.266735307,6911.918306234,3319.196239123,1588.561480184,0.344458285,0.430192555,0.711959154,1.487592501,746489.769496,165219.687252,0.095028948,0.000537221,0.075523559
9,31290,979126680,80435,12172,15,-40.688243146,-2539.602661819,2539.602661819,-1929.279014635,-1929.279014635,-610.323647184,0.000e+00,8624.311952512,6906.340823167,3306.167939204,1512.878673943,0.294470176,0.367720436,0.583539327,1.275237101,746514.259997,165866.514022,0.081160802,0.000458814,0.061656036
9,31291,979189263,80435,12173,14,-40.688243146,-2343.873300531,2343.873300531,-1774.237896492,-1774.237896492,-569.635404039,0.000e+00,8614.738489897,6893.104914399,3223.106252522,1419.647739493,0.272077127,0.340031572,0.550474529,1.249773340,746577.683027,165473.009012,0.074903276,0.000423432,0.056699409
9,31292,979251848,80435,12174,13,-40.688243146,-2263.441631649,2263.441631649,-1734.494470756,-1734.494470756,-528.947160893,0.000e+00,8611.849439207,6892.034764813,3226.137143962,1425.817655140,0.262828751,0.328414134,0.537638170,1.216491088,746679.271127,164259.513877,0.072330605,0.000408882,0.055427555
9,31293,979314435,80435,12175,13,-40.688243146,-2160.761374428,2160.761374428,-1631.814213535,-1631.814213535,-528.947160893,0.000e+00,8609.885318944,6891.489596188,3233.091659201,1411.449415404,0.250962852,0.313540541,0.504722534,1.156126600,746703.023547,165642.562293,0.069047146,0.000390315,0.052144635
9,31294,979377024,80435,12175,13,-40.688243146,-2241.538299507,2241.538299507,-1712.591138613,-1712.591138613,-528.947160893,0.000e+00,8604.466804202,6885.692249515,3215.355050882,1414.841289469,0.260508681,0.325535650,0.532628936,1.210447526,746760.688897,165860.169029,0.071626084,0.000404887,0.054724114
9,31295,979439615,80435,12176,13,-40.688243146,-2305.858963717,2305.858963717,-1776.911802824,-1776.911802824,-528.947160893,0.000e+00,8621.106595348,6904.527363873,3265.198118855,1457.577801586,0.267466704,0.333963332,0.544197240,1.219085390,746760.153218,165504.106064,0.073679031,0.000416485,0.056777601
9,31296,979502208,80435,12177,13,-40.688243146,-2253.846892468,2253.846892468,-1724.899731575,-1724.899731575,-528.947160893,0.000e+00,8608.094157736,6883.922350663,3248.795466150,1398.490381111,0.261828792,0.327407367,0.530935157,1.233401212,746888.817280,164954.697043,0.072014790,0.000407071,0.055113900
9,31297,979564803,80435,12178,14,-40.688243146,-2269.993303510,2269.993303510,-1700.357899471,-1700.357899471,-569.635404039,0.000e+00,8601.589346964,6882.187971237,3272.109853164,1419.921716808,0.263903938,0.329835993,0.519651838,1.197501158,746932.839599,166509.486894,0.072528382,0.000409968,0.054328005
9,31298,979627400,80435,12178,14,-40.688243146,-2604.165664334,2604.165664334,-2034.530260296,-2034.530260296,-569.635404039,0.000e+00,8613.397741682,6895.066912139,3326.045776901,1491.853567227,0.302338954,0.377685336,0.611696410,1.363760026,746953.094594,166784.176712,0.083202839,0.000470298,0.065003044
9,31299,979689999,80435,12179,15,-40.688243146,-2868.931799703,2868.931799703,-2258.608152518,-2258.608152518,-610.323647184,0.000e+00,8628.180060265,6910.214011589,3335.532207951,1561.767846644,0.332507178,0.415172641,0.677135765,1.446186869,746951.034168,167310.271053,0.091659163,0.000518088,0.072160005
9,31300,979752600,80435,12180,15,-40.688243146,-3134.921291364,3134.921291364,-2524.597644180,-2524.597644180,-610.323647184,0.000e+00,8623.060035043,6901.856998823,3342.691770896,1568.752568327,0.363550906,0.454214176,0.755258880,1.609302636,747019.591391,165709.363560,0.100154030,0.000566095,0.080655495
9,31301,979815203,80435,12181,16,-40.688243146,-3092.629711266,3092.629711266,-2441.617820936,-2441.617820936,-651.011890330,0.000e+00,8615.396969552,6900.332437125,3331.788815023,1558.914093759,0.358965434,0.448185611,0.732824905,1.566229872,747111.874890,166779.959580,0.098799748,0.000558431,0.078001975
9,31302,979877808,80435,12182,17,-40.688243146,-2951.511981104,2951.511981104,-2259.811847628,-2259.811847628,-691.700133476,0.000e+00,8605.159452871,6882.029700151,3320.862010145,1513.208274744,0.342993293,0.428872311,0.680489536,1.493391151,747184.982474,166773.573706,0.094288470,0.000532924,0.072191542
9,31303,979940415,80435,12182,17,-40.688243146,-3134.500586517,3134.500586517,-2442.800453041,-2442.800453041,-691.700133476,0.000e+00,8617.430300434,6898.754732949,3388.292434229,1598.133769819,0.363739593,0.454357447,0.720953253,1.528533155,747195.616385,167420.175355,0.100130992,0.000565938,0.078034770
9,31304,980003024,80435,12183,16,-40.688243146,-3011.700063494,3011.700063494,-2360.688173164,-2360.688173164,-651.011890330,0.000e+00,8612.136670266,6887.498686442,3445.705177589,1607.159521877,0.349704165,0.437270510,0.685110319,1.468857410,747209.206795,168623.052138,0.096205081,0.000543740,0.075409301
9,31305,980065635,80435,12184,16,-40.688243146,-3142.677239901,3142.677239901,-2491.665349571,-2491.665349571,-651.011890330,0.000e+00,8614.898586986,6888.769234411,3471.461197910,1643.495978982,0.364795616,0.456203007,0.717756935,1.516076328,747290.981250,167789.598761,0.100385780,0.000567360,0.079590665
9,31306,980128248,80435,12185,17,-40.688243146,-3055.374681608,3055.374681608,-2363.674548132,-2363.674548132,-691.700133476,0.000e+00,8605.446177343,6875.957303253,3450.892773104,1593.641528037,0.355051280,0.444356262,0.684945811,1.483190860,747400.237099,168263.703540,0.097593978,0.000551572,0.075499874
9,31307,980190863,80435,12185,17,-40.688243146,-2911.448700295,2911.448700295,-2219.748566819,-2219.748566819,-691.700133476,0.000e+00,8608.231191963,6881.932563408,3399.409504774,1584.258159688,0.338216834,0.423056848,0.652980632,1.401128063,747406.037674,167286.343178,0.092993762,0.000525565,0.070900363
9,31308,980253480,80435,12186,17,-40.688243146,-2820.342437944,2820.342437944,-2128.642304468,-2128.642304468,-691.700133476,0.000e+00,8615.632197682,6889.917277724,3450.325322005,1635.096228683,0.327351769,0.409343440,0.616939594,1.301845278,747462.043845,167676.416662,0.090080885,0.000509094,0.067988192
9,31309,980316099,80435,12187,18,-40.688243146,-2646.217068766,2646.217068766,-1913.828692145,-1913.828692145,-732.388376621,0.000e+00,8620.477547213,6895.314913135,3473.613926905,1629.554631302,0.306968733,0.383770299,0.550961832,1.174448929,747494.991599,167799.174653,0.084516674,0.000477640,0.061125158
9,31310,980378720,80435,12188,18,-40.688243146,-2712.805421437,2712.805421437,-1980.417044816,-1980.417044816,-732.388376621,0.000e+00,8611.657241720,6880.120560841,3453.998023193,1648.732356568,0.315015490,0.394296204,0.573369478,1.201175580,747584.324472,168369.628515,0.086640651,0.000489636,0.063249882
9,31311,980441343,80435,12189,17,-40.688243146,-2770.015822367,2770.015822367,-2078.315688891,-2078.315688891,-691.700133476,0.000e+00,8612.071800911,6881.147936844,3433.928961186,1626.090733880,0.321643373,0.402551413,0.605229669,1.278105610,747634.094779,167531.195966,0.088464992,0.000499938,0.066374415
9,31312,980503968,80435,12189,17,-40.688243146,-2826.992650587,2826.992650587,-2135.292517111,-2135.292517111,-691.700133476,0.000e+00,8615.893446521,6882.122288888,3475.342376209,1650.429581101,0.328113697,0.410773382,0.614412132,1.293779839,747615.059975,167603.062997,0.090281757,0.000510197,0.068191886
9,31313,980566595,80435,12190,18,-40.688243146,-2870.018123005,2870.018123005,-2137.629746383,-2137.629746383,-732.388376621,0.000e+00,8613.729842386,6879.465616058,3531.498710433,1671.464410385,0.333191100,0.417186201,0.605303845,1.278896358,747723.413084,168929.689844,0.091652875,0.000517937,0.068264347
9,31314,980629224,80435,12191,19,-40.688243146,-3132.125961648,3132.125961648,-2359.049341881,-2359.049341881,-773.076619767,0.000e+00,8625.494643073,6896.445298287,3553.144146829,1728.782259101,0.363124214,0.454165273,0.663932912,1.364572854,747717.481542,168940.341344,0.100019989,0.000565211,0.075332887
9,31315,980691855,80435,12192,19,-40.688243146,-3065.787230345,3065.787230345,-2292.710610578,-2292.710610578,-773.076619767,0.000e+00,8623.071593262,6892.874964003,3477.177558513,1680.931797581,0.355533083,0.444776272,0.659359659,1.363952192,747786.470110,166558.696228,0.097898430,0.000553213,0.073212116
