k,n,x,K,Kext,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf
8,9869,97416899,6521,980564,797057,122.229259,-1092.161547635,6437.347137270,5053.478861225,0.169660191,0.216120731
8,11558,133610480,8944,1242740,9,0.001006,619.423081476,1340.802406128,1233.979941940,0.461979393,0.501971759
8,11558,133610480,8944,1242740,9,0.001006,619.423081476,1340.802406128,1233.979941940,0.461979393,0.501971759
8,11558,133610480,8944,1242740,10,0.001118,322.667335566,1373.249818864,1269.161325380,0.234966232,0.254236659
8,11558,133610480,8944,1242740,11,0.001230,555.991340992,1392.930420559,1290.430378342,0.399152271,0.430857294
8,11558,133610480,8944,1242740,11,0.001230,555.991340992,1392.930420559,1290.430378342,0.399152271,0.430857294
8,11558,133610480,8944,1242740,12,0.001342,555.991340992,1418.513221279,1290.430378342,0.391953584,0.430857294
8,11558,133610480,8944,1242740,13,0.001453,864.539117039,1451.682296181,1326.805295231,0.595542922,0.651594563
8,11558,133610480,8944,1242740,14,0.001565,604.661793352,1474.760222007,1352.016462481,0.410006850,0.447229609
8,11558,133610480,8944,1242740,14,0.001565,604.661793352,1474.760222007,1352.016462481,0.410006850,0.447229609
8,11558,133610480,8944,1242740,15,0.001677,375.403441975,1492.473485221,1371.316122014,0.251531063,0.273754123
8,11558,133610480,8944,1242740,16,0.001789,375.403441975,1510.014608595,1371.316122014,0.248609146,0.273754123
8,11558,133610480,8944,1242740,17,0.001901,591.068348366,1525.337821606,1388.171192016,0.387499962,0.425789234
8,11558,133610480,8944,1242740,18,0.002013,591.068348366,1538.230927066,1388.171192016,0.384252025,0.425789234
8,11558,133610480,8944,1242740,19,0.002124,754.060018360,1546.842160490,1397.707245038,0.487483492,0.539497825
8,11558,133610480,8944,1242740,20,0.002236,754.060018360,1569.446977957,1397.707245038,0.480462245,0.539497825
8,11558,133610480,8944,1242740,22,0.002460,320.456854223,1599.156769384,1430.987106609,0.200391144,0.223941119
8,11558,133610480,8944,1242740,23,0.002572,561.090867613,1617.160196600,1451.078505003,0.346960597,0.386671614
8,11558,133610480,8944,1242740,24,0.002683,561.090867613,1629.438385373,1451.078505003,0.344346170,0.386671614
8,11558,133610480,8944,1242740,26,0.002907,411.484556921,1641.947037491,1458.770330066,0.250607692,0.282076313
8,11558,133610480,8944,1242740,27,0.003019,411.484556921,1649.972361445,1458.770330066,0.249388757,0.282076313
8,11558,133610480,8944,1242740,29,0.003242,609.178597809,1673.493855731,1472.105230506,0.364016035,0.413814573
8,11558,133610480,8944,1242740,31,0.003466,1000.488125074,1696.304011353,1497.985121236,0.589804727,0.667889227
8,11558,133610480,8944,1242740,33,0.003690,853.285252266,1712.288488920,1505.200355171,0.498330309,0.566891477
8,11558,133610480,8944,1242740,35,0.003913,537.006762709,1726.876147391,1521.774447266,0.310970050,0.352881969
8,11558,133610480,8944,1242740,37,0.004137,732.355142170,1747.543172377,1534.261534976,0.419076995,0.477333965
8,11558,133610480,8944,1242740,39,0.004360,441.245821248,1760.031216128,1548.470600345,0.250703406,0.284955892
8,11558,133610480,8944,1242740,41,0.004584,551.289569212,1768.181887376,1552.375865117,0.311783292,0.355126346
8,11558,133610480,8944,1242740,44,0.004919,899.552321209,1794.066207385,1571.789639751,0.501404194,0.572310886
8,11558,133610480,8944,1242740,46,0.005143,751.238391074,1807.137091980,1578.771577367,0.415706365,0.475837291
8,11558,133610480,8944,1242740,49,0.005479,857.902722220,1823.865501678,1582.370681301,0.470376089,0.542162928
8,11558,133610480,8944,1242740,52,0.005814,694.004747164,1846.381471841,1590.836106979,0.375872894,0.436251569
8,11558,133610480,8944,1242740,55,0.006149,720.921062293,1869.833457794,1608.867372877,0.385553622,0.448092288
8,11558,133610480,8944,1242740,59,0.006597,581.685868072,1890.418827107,1624.012597884,0.307702113,0.358178175
8,11558,133610480,8944,1242740,62,0.006932,574.828874793,1901.947886810,1631.505788304,0.302231664,0.352330270
8,11558,133610480,8944,1242740,66,0.007379,559.170753251,1915.565895254,1638.381453394,0.291908910,0.341294606
8,11558,133610480,8944,1242740,70,0.007826,711.400321382,1930.789258989,1652.543460107,0.368450528,0.430488116
8,11558,133610480,8944,1242740,74,0.008274,806.909072341,1950.162958556,1669.718899464,0.413764947,0.483260429
8,11558,133610480,8944,1242740,79,0.008833,918.098658237,1975.561180699,1686.924116304,0.464728031,0.544244195
8,11558,133610480,8944,1242740,84,0.009392,928.007839808,1996.592158928,1696.356453353,0.464795895,0.547059457
8,11558,133610480,8944,1242740,89,0.009951,694.427479347,2009.628889404,1709.978837090,0.345550108,0.406102967
8,11558,133610480,8944,1242740,94,0.010510,337.015551800,2025.864052600,1722.589996622,0.166356450,0.195644670
8,11558,133610480,8944,1242740,100,0.011181,345.062651564,2047.889040665,1731.258081228,0.168496752,0.199313237
8,11558,133610480,8944,1242740,106,0.011852,638.395573081,2062.756095541,1745.744843341,0.309486698,0.365686644
8,11558,133610480,8944,1242740,112,0.012522,847.984465479,2075.789676894,1755.678381431,0.408511746,0.482995334
8,11558,133610480,8944,1242740,119,0.013305,693.334830854,2094.301910381,1770.298796469,0.331057727,0.391648479
8,11558,133610480,8944,1242740,126,0.014088,446.700562600,2119.333605324,1778.883999924,0.210774067,0.251112812
8,11558,133610480,8944,1242740,134,0.014982,408.465964669,2141.776586978,1798.946705015,0.190713619,0.227058402
8,11558,133610480,8944,1242740,142,0.015877,532.430878001,2161.531919167,1811.723945625,0.246321081,0.293880798
8,11558,133610480,8944,1242740,151,0.016883,430.978041267,2175.047954882,1820.956286576,0.198146455,0.236676764
8,11558,133610480,8944,1242740,160,0.017889,340.023861360,2190.237236017,1831.441135505,0.155245220,0.185659181
8,11558,133610480,8944,1242740,170,0.019007,532.523415211,2207.297547337,1843.743826572,0.241255836,0.288827226
8,11558,133610480,8944,1242740,180,0.020125,600.292509938,2230.712812717,1858.050592949,0.269103448,0.323076515
8,11558,133610480,8944,1242740,191,0.021355,798.571646053,2249.904672792,1875.553391573,0.354935769,0.425779212
8,11558,133610480,8944,1242740,202,0.022585,922.217064646,2271.623592036,1892.705995818,0.405972657,0.487247923
8,11558,133610480,8944,1242740,215,0.024038,336.683244355,2293.921529762,1909.910450736,0.146771910,0.176282215
8,11558,133610480,8944,1242740,228,0.025492,197.256143764,2307.310801995,1919.905788008,0.085491796,0.102742616
8,11558,133610480,8944,1242740,242,0.027057,585.082669251,2328.583390722,1936.438105810,0.251261205,0.302143749
8,11558,133610480,8944,1242740,256,0.028623,530.355195613,2342.728791996,1944.527543059,0.226383522,0.272742445
8,11558,133610480,8944,1242740,272,0.030411,665.841367802,2361.256063263,1958.267057240,0.281986091,0.340015610
8,11558,133610480,8944,1242740,288,0.032200,1002.586376862,2384.086903725,1975.721113714,0.420532647,0.507453390
8,11558,133610480,8944,1242740,306,0.034213,620.504783103,2403.871659479,1988.802305960,0.258127251,0.311999227
8,11558,133610480,8944,1242740,324,0.036225,775.073754136,2427.814725989,2008.220915918,0.319247489,0.385950444
8,11558,133610480,8944,1242740,344,0.038462,318.058431045,2451.165540691,2022.285688941,0.129758038,0.157276706
8,11558,133610480,8944,1242740,365,0.040809,516.244751211,2472.016998509,2037.377366864,0.208835437,0.253386908
8,11558,133610480,8944,1242740,387,0.043269,692.753725144,2484.345423102,2046.551128366,0.278847586,0.338498128
8,11558,133610480,8944,1242740,410,0.045841,701.344293382,2497.048102795,2057.360876170,0.280869356,0.340895125
8,11558,133610480,8944,1242740,435,0.048636,1049.759190375,2522.099128480,2076.507664187,0.416224398,0.505540725
8,11558,133610480,8944,1242740,462,0.051655,979.983889950,2553.222460787,2100.575902258,0.383822368,0.466531054
8,11558,133610480,8944,1242740,490,0.054785,934.985757066,2570.971996600,2113.322637778,0.363670144,0.442424522
8,11558,133610480,8944,1242740,519,0.058028,728.619443436,2591.886215392,2129.707787917,0.281115521,0.342121791
8,11558,133610480,8944,1242740,551,0.061606,431.231251636,2611.458011934,2142.250539730,0.165130456,0.201298235
8,11558,133610480,8944,1242740,584,0.065295,307.693824190,2630.979384017,2157.273223651,0.116950298,0.142630901
8,11558,133610480,8944,1242740,620,0.069320,911.187162383,2651.761591406,2173.450146216,0.343615793,0.419235364
8,11558,133610480,8944,1242740,657,0.073457,1137.560814071,2671.177920820,2186.986282260,0.425864861,0.520149954
8,11558,133610480,8944,1242740,697,0.077929,1064.810356976,2690.638129438,2202.551451356,0.395746401,0.483444033
8,11558,133610480,8944,1242740,739,0.082625,855.725467692,2712.765107928,2217.454859199,0.315443997,0.385904346
8,11558,133610480,8944,1242740,784,0.087657,783.134068072,2742.324309901,2239.164521562,0.285573105,0.349743871
8,11558,133610480,8944,1242740,832,0.093023,845.340845453,2767.699254891,2260.129625361,0.305430890,0.374023169
8,11558,133610480,8944,1242740,882,0.098614,685.793184758,2782.196259392,2269.123242468,0.246493461,0.302228267
8,11558,133610480,8944,1242740,936,0.104651,478.463392201,2803.646412816,2285.766831664,0.170657537,0.209322922
8,11558,133610480,8944,1242740,992,0.110912,627.666587399,2820.984032932,2298.547028740,0.222499163,0.273071022
8,11558,133610480,8944,1242740,1052,0.117621,909.282649146,2843.202888075,2315.401654805,0.319809273,0.392710546
8,11558,133610480,8944,1242740,1116,0.124776,1184.848128240,2867.458001843,2333.093202714,0.413205050,0.507844319
8,11558,133610480,8944,1242740,1184,0.132379,918.674566259,2896.979935105,2355.155631890,0.317114577,0.390069579
8,11558,133610480,8944,1242740,1256,0.140429,621.635924922,2921.290491301,2373.987026386,0.212794971,0.261853126
8,11558,133610480,8944,1242740,1332,0.148927,559.673491236,2941.436612124,2389.436565294,0.190272158,0.234228227
8,11558,133610480,8944,1242740,1413,0.157983,220.438595926,2958.631928790,2403.081657089,0.074506935,0.091731629
8,11558,133610480,8944,1242740,1498,0.167487,753.810030559,2982.153156326,2420.367917416,0.252773748,0.311444399
8,11558,133610480,8944,1242740,1589,0.177661,900.717680058,3008.210720586,2440.315235520,0.299419743,0.369098904
8,11558,133610480,8944,1242740,1685,0.188394,1002.524996868,3029.617388350,2455.639276365,0.330908121,0.408254179
8,11558,133610480,8944,1242740,1788,0.199911,958.407442507,3054.787407111,2474.366934586,0.313739490,0.387334404
8,11558,133610480,8944,1242740,1896,0.211986,782.710502172,3081.971792395,2494.099082238,0.253964200,0.313824943
8,11558,133610480,8944,1242740,2011,0.224843,527.964173589,3111.578509780,2516.649997963,0.169677279,0.209788478
8,11558,133610480,8944,1242740,2133,0.238484,599.661232835,3136.699677400,2535.347451996,0.191175852,0.236520337
8,11558,133610480,8944,1242740,2262,0.252907,381.229697924,3152.156831881,2547.028711595,0.120942491,0.149676247
8,11558,133610480,8944,1242740,2399,0.268225,1002.408041637,3171.072268122,2561.570996480,0.316110122,0.391325496
8,11558,133610480,8944,1242740,2545,0.284548,646.223342016,3199.477170563,2582.617787771,0.201977794,0.250220278
8,11558,133610480,8944,1242740,2699,0.301767,776.571839229,3226.263810011,2602.961426185,0.240703143,0.298341662
8,11558,133610480,8944,1242740,2863,0.320103,1306.035010075,3259.615043900,2627.990862165,0.400671549,0.496970910
8,11558,133610480,8944,1242740,3036,0.339445,828.185186392,3284.146199944,2646.544723907,0.252176711,0.312930735
8,11558,133610480,8944,1242740,3220,0.360018,400.057499101,3304.088968217,2661.639270754,0.121079518,0.150304928
8,11558,133610480,8944,1242740,3416,0.381932,309.053143242,3333.481912883,2684.110255973,0.092711810,0.115141747
8,11558,133610480,8944,1242740,3623,0.405076,850.657225947,3357.702730903,2702.619620415,0.253345008,0.314752849
8,11558,133610480,8944,1242740,3842,0.429562,910.445802254,3382.228956611,2720.763475435,0.269185148,0.334628795
8,11558,133610480,8944,1242740,4075,0.455613,1063.556276516,3405.259267092,2738.351549348,0.312327548,0.388392892
8,11558,133610480,8944,1242740,4322,0.483229,757.327025179,3441.989258716,2766.510240059,0.220025970,0.273748137
8,11558,133610480,8944,1242740,4584,0.512522,733.028006331,3473.165969948,2789.668139545,0.211054701,0.262765307
8,11558,133610480,8944,1242740,4862,0.543605,113.973130627,3502.513880097,2812.311683172,0.032540379,0.040526493
8,11558,133610480,8944,1242740,5157,0.576588,666.814457142,3528.784099350,2831.744827133,0.188964368,0.235478300
8,11558,133610480,8944,1242740,5470,0.611583,329.585557330,3555.878242520,2852.375263745,0.092687526,0.115547755
8,11558,133610480,8944,1242740,5801,0.648591,436.184032033,3574.662626627,2866.549052274,0.122021035,0.152163463
8,11558,133610480,8944,1242740,6153,0.687947,772.412445898,3599.851249578,2885.794998858,0.214567879,0.267660193
8,11558,133610480,8944,1242740,6526,0.729651,894.424201251,3635.179733781,2912.633159297,0.246046762,0.307084398
8,11558,133610480,8944,1242740,6922,0.773927,1083.213854073,3672.608796409,2940.829744651,0.294943980,0.368336132
8,11558,133610480,8944,1242740,7342,0.820886,567.650918540,3702.800734834,2963.693875469,0.153303124,0.191534937
8,11558,133610480,8944,1242740,7787,0.870640,736.062134749,3731.813092824,2985.879760192,0.197239818,0.246514325
8,11558,133610480,8944,1242740,8259,0.923412,376.921840245,3758.793893095,3006.378521361,0.100277337,0.125374046
8,11558,133610480,8944,1242740,8760,0.979428,411.898642054,3779.647832248,3022.259039674,0.108978048,0.136288332
8,11558,133610480,8944,1242740,9291,1.038797,875.929520458,3816.469093945,3050.633068753,0.229513065,0.287130409
8,11558,133610480,8944,1242740,9854,1.101744,1615.026322772,3849.076067157,3075.201266706,0.419588050,0.525177438
8,11558,133610480,8944,1242740,10451,1.168493,1230.229057667,3876.381911581,3095.911393201,0.317365287,0.397372179
8,11558,133610480,8944,1242740,11085,1.239378,793.462832963,3913.299526871,3123.748368084,0.202760568,0.254009843
8,11558,133610480,8944,1242740,11757,1.314513,-35.767437117,3957.086987552,3156.969412157,0.009038830,0.011329675
8,11558,133610480,8944,1242740,12470,1.394231,310.551679125,3988.098727353,3180.637120452,0.077869607,0.097638199
8,11558,133610480,8944,1242740,13226,1.478757,708.104797159,4011.337388043,3198.327510223,0.176525864,0.221398464
8,11558,133610480,8944,1242740,14028,1.568426,334.904512550,4034.992653349,3216.310367096,0.083000030,0.104126926
8,11558,133610480,8944,1242740,14878,1.663462,867.940183436,4066.540919055,3240.446218653,0.213434514,0.267845884
8,11558,133610480,8944,1242740,15781,1.764423,1053.100799744,4107.561739993,3271.925569477,0.256381003,0.321859644
8,11558,133610480,8944,1242740,16737,1.871310,1011.068171642,4148.027581407,3302.866043656,0.243746733,0.306118431
8,11558,133610480,8944,1242740,17752,1.984794,824.733827971,4180.354969411,3327.462528339,0.197287990,0.247856684
8,11558,133610480,8944,1242740,18828,2.105098,654.097023900,4219.646507573,3357.485675599,0.155012280,0.194817517
8,11558,133610480,8944,1242740,19970,2.232782,269.786742890,4249.521153994,3380.338190274,0.063486387,0.079810577
8,11558,133610480,8944,1242740,21181,2.368180,298.728462831,4279.862782902,3403.529975335,0.069798608,0.087770187
8,11558,133610480,8944,1242740,22465,2.511740,1276.452047259,4316.661285752,3431.571111398,0.295703546,0.371973072
8,11558,133610480,8944,1242740,23827,2.664021,1564.913123327,4350.535566324,3457.530567539,0.359705857,0.452610062
8,11558,133610480,8944,1242740,25271,2.825470,957.589180688,4394.219293108,3490.777002555,0.217920208,0.274319780
8,11558,133610480,8944,1242740,26804,2.996869,982.654006300,4430.626799924,3518.704131168,0.221786680,0.279265880
8,11558,133610480,8944,1242740,28429,3.178555,665.550367046,4472.990689917,3551.336293164,0.148793148,0.187408432
8,11558,133610480,8944,1242740,30152,3.371199,654.127945200,4510.073655518,3579.711912479,0.145037087,0.182732008
8,11558,133610480,8944,1242740,31981,3.575693,-149.928816171,4542.147968273,3604.207135839,0.033008351,0.041598280
8,11558,133610480,8944,1242740,33919,3.792375,982.985137781,4573.083983207,3628.038626845,0.214950161,0.270941200
8,11558,133610480,8944,1242740,35976,4.022361,705.647202457,4606.825052206,3653.805266388,0.153174300,0.193126659
8,11558,133610480,8944,1242740,38157,4.266212,966.261852798,4645.664554543,3683.602425637,0.207992170,0.262314371
8,11558,133610480,8944,1242740,40471,4.524933,653.532398986,4694.636521999,3721.092942040,0.139208306,0.175629152
8,11558,133610480,8944,1242740,42924,4.799195,1758.265858036,4747.122639213,3761.521290768,0.370385598,0.467434775
8,11558,133610480,8944,1242740,45527,5.090228,773.961443993,4782.047720608,3788.363961895,0.161847286,0.204299653
8,11558,133610480,8944,1242740,48287,5.398815,-29.805780132,4809.340334155,3809.324716492,0.006197478,0.007824426
8,11558,133610480,8944,1242740,51215,5.726185,650.849594092,4855.180334023,3844.536328320,0.134052610,0.169292091
