j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
1136,1575.638154952016551704401319,3.530632020562e+00,-0.243503076,2.063472016572e-01,1.494413441,-3.149214612e-02,-1.218740156e+02,-1.159621109e+02,-1.221879550e+02,-1.162760502e+02,1.381723780e+03,1.540873439e+04
1137,1576.161352363424377561327489,2.490884658253e+00,-1.580276235,1.436066060511e-01,0.933312475,-1.709422272e-01,-1.220449579e+02,-1.161330531e+02,-1.221878508e+02,-1.162759460e+02,1.382010993e+03,1.541189508e+04
1138,1578.118826945782786074640761,8.146263103274e-01,0.380737936,4.571404367796e-02,-1.368730695,-1.834901026e-02,-1.220633069e+02,-1.161514021e+02,-1.221876735e+02,-1.162757688e+02,1.382102421e+03,1.541292748e+04
1139,1579.514055067740677248002441,1.487443566256e+00,1.395255761,7.424344991268e-02,0.248413317,-1.439289093e-01,-1.222072358e+02,-1.162953310e+02,-1.221875637e+02,-1.162756589e+02,1.382250908e+03,1.541481090e+04
1140,1580.372081625471549375070564,2.065165812662e+00,0.377288811,9.925789841139e-02,-1.690753997,2.375642153e-02,-1.221834794e+02,-1.162715746e+02,-1.221875744e+02,-1.162756696e+02,1.382449424e+03,1.541742442e+04
1141,1581.363551773001820393000672,2.300950366365e+00,0.069880956,1.137111532920e-01,-0.812993338,-1.563135624e-01,-1.223397929e+02,-1.164278882e+02,-1.221875718e+02,-1.162756670e+02,1.382676846e+03,1.542033450e+04
1142,1582.329486944147176256569251,2.211131790269e+00,-0.375307613,1.121227923568e-01,-0.463132328,-2.006229971e-01,-1.225404159e+02,-1.166285112e+02,-1.221876647e+02,-1.162757600e+02,1.382901092e+03,1.542312928e+04
1143,1583.394693435421748433184338,1.926368457536e+00,-0.343273539,1.000364736348e-01,1.828824702,5.105355325e-02,-1.224893624e+02,-1.165774576e+02,-1.221879020e+02,-1.162759973e+02,1.383101165e+03,1.542556249e+04
1144,1584.234848066376210517871719,1.009340430041e+00,-1.573866619,4.704377189333e-02,-0.706682081,-7.155549920e-02,-1.225609179e+02,-1.166490131e+02,-1.221880619e+02,-1.162761571e+02,1.383195252e+03,1.542683672e+04
1145,1586.293210750337776065599306,1.473062953695e+00,1.397885101,8.268905181573e-02,-0.266270828,-1.595499941e-01,-1.227204679e+02,-1.168085631e+02,-1.221885457e+02,-1.162766410e+02,1.383360630e+03,1.542869396e+04
1146,1587.004342107041149829094812,1.998837507383e+00,-0.226201232,1.124622831115e-01,1.323562684,-5.504413775e-02,-1.227755120e+02,-1.168636072e+02,-1.221887841e+02,-1.162768793e+02,1.383585555e+03,1.543121297e+04
1147,1588.163404028904790148031122,1.404973408913e+00,-0.000942532,7.538391081670e-02,-1.213313003,-5.275634001e-02,-1.228282683e+02,-1.169163636e+02,-1.221892123e+02,-1.162773075e+02,1.383736323e+03,1.543298227e+04
1148,1589.357945949557727776030932,1.305070102068e+00,0.522367091,6.713300457762e-02,-2.867254931,1.292451084e-01,-1.226990232e+02,-1.167871185e+02,-1.221896926e+02,-1.162777878e+02,1.383870589e+03,1.543462453e+04
1149,1590.835904321394104771306426,4.742819713189e+00,0.833175841,2.769823228443e-01,-1.024575763,-2.877632736e-01,-1.229867865e+02,-1.170748818e+02,-1.221901658e+02,-1.162782610e+02,1.384424554e+03,1.544058720e+04
1150,1591.293884373572356231406265,5.007114176224e+00,-0.418360116,2.937974205479e-01,-2.382170193,4.261436212e-01,-1.225606429e+02,-1.166487381e+02,-1.221903950e+02,-1.162784903e+02,1.385012148e+03,1.544688034e+04
1151,1592.637167039234918473436351,2.332019125417e+00,-0.325180480,1.296623480418e-01,-2.612883995,2.239162860e-01,-1.223367266e+02,-1.164248218e+02,-1.221907073e+02,-1.162788026e+02,1.385271473e+03,1.544980883e+04
1152,1593.584808188861926335470884,2.021384227669e+00,-0.487273908,1.085762535773e-01,-2.101742486,1.099550564e-01,-1.222267715e+02,-1.163148668e+02,-1.221907941e+02,-1.162788894e+02,1.385488626e+03,1.545234573e+04
1153,1594.442689655690523961912616,7.933347312569e-01,-1.367226833,3.210939670753e-02,2.484138955,5.083244045e-02,-1.221759391e+02,-1.162640344e+02,-1.221908135e+02,-1.162789088e+02,1.385552844e+03,1.545334086e+04
1154,1596.484492409654675246698921,9.240427258363e-01,1.174973728,5.220198007869e-02,1.961788588,3.978897349e-02,-1.221361501e+02,-1.162242454e+02,-1.221907945e+02,-1.162788897e+02,1.385657248e+03,1.545449845e+04
1155,1597.715895944423128646336882,2.602334137160e+00,1.501791505,1.405319670230e-01,0.507319398,-2.456639258e-01,-1.223818140e+02,-1.164699093e+02,-1.221907524e+02,-1.162788476e+02,1.385938312e+03,1.545775602e+04
1156,1598.420798549670449745762223,3.582931139043e+00,0.017857813,1.997955091984e-01,2.265667927,2.558528611e-01,-1.221259612e+02,-1.162140564e+02,-1.221908366e+02,-1.162789319e+02,1.386337903e+03,1.546223911e+04
1157,1599.619348950462806910981309,5.407823472300e+00,0.096631666,3.128652751773e-01,0.192794486,-6.141374140e-01,-1.227400986e+02,-1.168281939e+02,-1.221907880e+02,-1.162788833e+02,1.386963634e+03,1.546900049e+04
1158,1600.048044903407311117640763,5.273461154605e+00,-1.102721767,3.130433654776e-01,-1.511372955,-3.718229314e-02,-1.227772809e+02,-1.168653761e+02,-1.221909352e+02,-1.162790304e+02,1.387589721e+03,1.547559212e+04
1159,1601.911946228582195319048510,1.932104414166e+00,0.811086109,1.192427996941e-01,1.221181011,-8.169000358e-02,-1.228589709e+02,-1.169470662e+02,-1.221916174e+02,-1.162797127e+02,1.387828206e+03,1.547800436e+04
1160,1602.815404793726602517535982,1.020913781349e+00,0.203924741,4.077766105792e-02,0.937270135,-4.827996362e-02,-1.229072509e+02,-1.169953461e+02,-1.221919936e+02,-1.162800888e+02,1.387909761e+03,1.547927826e+04
1161,1603.655202996124079668404286,1.602054151975e+00,-1.587944882,1.000716354300e-01,-2.572197544,1.685661145e-01,-1.227386847e+02,-1.168267800e+02,-1.221923682e+02,-1.162804634e+02,1.388109905e+03,1.548127627e+04
1162,1605.521646646623348704333011,1.414618854024e+00,0.422334700,7.996625970642e-02,0.133553499,-1.585083171e-01,-1.228971931e+02,-1.169852883e+02,-1.221930033e+02,-1.162810985e+02,1.388269837e+03,1.548303846e+04
1163,1606.293418126574223498511636,2.127471832419e+00,0.359235281,1.242467099238e-01,-1.542166543,-7.113341002e-03,-1.229043064e+02,-1.169924017e+02,-1.221933416e+02,-1.162814369e+02,1.388518331e+03,1.548568738e+04
1164,1607.556905211982879540600896,2.785309008135e+00,0.336832547,1.795286659120e-01,-3.056862851,3.577692414e-01,-1.225465372e+02,-1.166346324e+02,-1.221939004e+02,-1.162819956e+02,1.388877388e+03,1.548915264e+04
1165,1608.836295305010015548216902,3.123516513302e+00,0.080124668,2.037281527555e-01,1.677844952,4.353437959e-02,-1.225030028e+02,-1.165910980e+02,-1.221941808e+02,-1.162822761e+02,1.389284844e+03,1.549303559e+04
1166,1610.003264190037944310470787,8.436621073981e+00,0.016651910,5.007000831104e-01,-0.987478105,-5.515676895e-01,-1.230545705e+02,-1.171426657e+02,-1.221944047e+02,-1.162824999e+02,1.390286244e+03,1.550351584e+04
1167,1610.253823162574488807567725,8.149405765038e+00,-0.739578094,4.831516058042e-01,1.637082161,6.400531918e-02,-1.229905652e+02,-1.170786604e+02,-1.221945385e+02,-1.162826338e+02,1.391252548e+03,1.551363772e+04
1168,1611.437141269554780419201858,2.108415327559e+00,-0.744887031,1.373974983045e-01,-0.767641555,-1.977288685e-01,-1.231882940e+02,-1.172763893e+02,-1.221951230e+02,-1.162832183e+02,1.391527343e+03,1.551625454e+04
1169,1613.078855451027423513522694,1.665473154436e-01,0.019805804,4.637242420614e-03,-0.203000786,-9.084042587e-03,-1.231973781e+02,-1.172854733e+02,-1.221961338e+02,-1.162842291e+02,1.391536617e+03,1.551646103e+04
1170,1614.710627852161491739637426,1.338260933252e+00,1.220964093,6.593313333315e-02,2.404737732,9.765825710e-02,-1.230997198e+02,-1.171878151e+02,-1.221971457e+02,-1.162852409e+02,1.391668483e+03,1.551811862e+04
1171,1615.574608718972008759901372,2.168806910824e+00,0.664205615,1.044691222075e-01,1.260863470,-6.372505581e-02,-1.231634449e+02,-1.172515401e+02,-1.221976283e+02,-1.162857236e+02,1.391877422e+03,1.552080349e+04
1172,1616.398394841583644176829126,2.219188354286e+00,-0.346530643,1.133320508863e-01,-1.055714279,-1.116561538e-01,-1.232751010e+02,-1.173631963e+02,-1.221981206e+02,-1.162862158e+02,1.392104086e+03,1.552354933e+04
1173,1617.734684840985208560999130,2.063182455360e+00,0.372339787,1.032488176046e-01,-0.608286669,-1.694578087e-01,-1.234445588e+02,-1.175326541e+02,-1.221990102e+02,-1.162871054e+02,1.392310583e+03,1.552610004e+04
1174,1618.537517831977547528321461,2.025867302527e+00,-0.661766618,1.032669934416e-01,3.054310309,2.057477768e-01,-1.232388110e+02,-1.173269063e+02,-1.221996280e+02,-1.162877233e+02,1.392517117e+03,1.552860337e+04
1175,1619.952501261128849053360875,1.614645216927e+00,0.207955993,7.759349976251e-02,-1.567709885,-4.789748328e-04,-1.232392900e+02,-1.173273853e+02,-1.222005357e+02,-1.162886310e+02,1.392672304e+03,1.553059681e+04
1176,1620.774310821388562418884701,1.777186733280e+00,-0.764045905,9.304093720810e-02,2.439797849,1.421078825e-01,-1.230971821e+02,-1.171852774e+02,-1.222010624e+02,-1.162891577e+02,1.392858386e+03,1.553278982e+04
1177,1622.098751698022960734551908,1.139343600642e+00,-0.195540643,5.516951257105e-02,2.456925756,8.547189136e-02,-1.230117102e+02,-1.170998055e+02,-1.222017941e+02,-1.162898893e+02,1.392968725e+03,1.553419460e+04
1178,1622.977767699475580047234466,1.082126986494e+00,-0.950779675,5.946058254225e-02,1.277717351,-3.435647624e-02,-1.230460667e+02,-1.171341620e+02,-1.222022327e+02,-1.162903280e+02,1.393087646e+03,1.553552810e+04
1179,1625.021856657962789849854663,1.038537341048e+00,0.915109211,5.949960633193e-02,-0.291006151,-1.139959716e-01,-1.231600627e+02,-1.172481580e+02,-1.222032942e+02,-1.162913894e+02,1.393206646e+03,1.553680629e+04
1180,1625.987020163621172241549750,6.319027223650e+00,0.846986488,3.595676671547e-01,0.808749910,-4.964934210e-01,-1.236565561e+02,-1.177446514e+02,-1.222038621e+02,-1.162919574e+02,1.393925781e+03,1.554457882e+04
1181,1626.399919311635551920494360,6.613541406907e+00,-0.300275901,3.829098588501e-01,-1.050188390,-3.809245668e-01,-1.240374807e+02,-1.181255759e+02,-1.222042309e+02,-1.162923262e+02,1.394691601e+03,1.555271156e+04
1182,1627.755441276315744955155585,2.886556918192e+00,-0.345011211,1.646431062906e-01,-1.261335530,-1.002824996e-01,-1.241377632e+02,-1.182258584e+02,-1.222057576e+02,-1.162938528e+02,1.395020887e+03,1.555625823e+04
1183,1628.715316856763230191984860,2.302051036572e+00,-0.376225551,1.271454984962e-01,-0.438393160,-2.302439463e-01,-1.243680071e+02,-1.184561024e+02,-1.222068962e+02,-1.162949914e+02,1.395275178e+03,1.555908506e+04
1184,1629.658668954947761462749036,8.812840661443e-01,-0.517266453,4.353703446891e-02,0.182013248,-8.563571575e-02,-1.244536428e+02,-1.185417381e+02,-1.222081472e+02,-1.162962424e+02,1.395362252e+03,1.556016661e+04
1185,1631.194814551515752982858171,9.991934248863e-01,-0.484950002,5.955206114646e-02,2.077942930,5.784708287e-02,-1.243957958e+02,-1.184838910e+02,-1.222102618e+02,-1.162983571e+02,1.395481356e+03,1.556139172e+04
1186,1632.798183570708816965553044,2.033069978811e+00,1.511372097,1.133896179245e-01,1.414480952,-3.530489404e-02,-1.244311007e+02,-1.185191959e+02,-1.222124080e+02,-1.163005032e+02,1.395708135e+03,1.556388201e+04
1187,1633.512516889737263158084534,2.369566317061e+00,-0.084345935,1.247268998038e-01,3.091293319,2.491383042e-01,-1.241819624e+02,-1.182700576e+02,-1.222133782e+02,-1.163014734e+02,1.395957589e+03,1.556678320e+04
1188,1634.516822662067080706424222,2.014555725058e+00,-0.163326605,1.096260958119e-01,-1.815112673,5.303557706e-02,-1.241289268e+02,-1.182170220e+02,-1.222145878e+02,-1.163026830e+02,1.396176841e+03,1.556924821e+04
1189,1635.718366326213799525578526,1.869668498698e+00,0.070032680,1.059549850216e-01,2.466714457,1.654557149e-01,-1.239634711e+02,-1.180515663e+02,-1.222159940e+02,-1.163040892e+02,1.396388751e+03,1.557153426e+04
1190,1637.089190173370945876388902,1.955622766190e+00,0.471887959,9.648219844069e-02,2.863599133,1.855561088e-01,-1.237779150e+02,-1.178660102e+02,-1.222174572e+02,-1.163055525e+02,1.396581716e+03,1.557392341e+04
1191,1637.994643586012752332015804,4.002042945086e+00,0.046590961,2.097443811981e-01,2.543092437,3.465738665e-01,-1.234313411e+02,-1.175194363e+02,-1.222183198e+02,-1.163064151e+02,1.397001205e+03,1.557880992e+04
1192,1638.599658304213882696396943,3.699990716230e+00,-1.299006148,2.040325856189e-01,3.086727139,4.074511414e-01,-1.230238899e+02,-1.171119852e+02,-1.222187677e+02,-1.163068630e+02,1.397409270e+03,1.558332596e+04
1193,1639.821235729830195521375523,1.331586405706e+00,-1.019632514,7.758987185880e-02,1.459461993,-1.724116346e-02,-1.230411311e+02,-1.171292264e+02,-1.222193675e+02,-1.163074627e+02,1.397564449e+03,1.558495002e+04
1194,1641.899819008504577039430071,1.957793510409e+00,1.258180428,1.080344167310e-01,1.141471627,-8.994013914e-02,-1.231310712e+02,-1.172191665e+02,-1.222204078e+02,-1.163085030e+02,1.397780518e+03,1.558733481e+04
1195,1642.489779822378073057345307,1.773496321147e+00,0.030718560,8.991594196319e-02,1.589281589,3.324050132e-03,-1.231277472e+02,-1.172158425e+02,-1.222207349e+02,-1.163088301e+02,1.397960350e+03,1.558949433e+04
1196,1644.152065959737679196727043,4.192443062787e+00,1.286686320,2.266888326338e-01,0.916685078,-2.758595357e-01,-1.234036067e+02,-1.174917020e+02,-1.222216519e+02,-1.163097472e+02,1.398413728e+03,1.559459415e+04
1197,1644.713745774667882876164371,5.347538179924e+00,0.037614550,2.828497959601e-01,0.986542336,-3.120270374e-01,-1.237156338e+02,-1.178037290e+02,-1.222220556e+02,-1.163101508e+02,1.398979427e+03,1.560109684e+04
1198,1645.573760362766078582486625,2.068727747252e+00,-0.783056686,8.628334980306e-02,-0.469018810,-1.539316059e-01,-1.238695654e+02,-1.179576606e+02,-1.222228361e+02,-1.163109314e+02,1.399151994e+03,1.560361114e+04
1199,1646.624866593178890765820654,8.817852146163e-01,-0.671901151,3.571206124336e-02,1.844972897,1.933839225e-02,-1.238502270e+02,-1.179383222e+02,-1.222238873e+02,-1.163119826e+02,1.399223418e+03,1.560468216e+04
1200,1648.270598222531697807582657,1.076547239859e+00,-0.009598093,5.173454041395e-02,-0.327226236,-9.797875500e-02,-1.239482057e+02,-1.180363010e+02,-1.222255111e+02,-1.163136064e+02,1.399326887e+03,1.560598843e+04
1201,1649.118535409240123292286317,1.645266350309e+00,-0.332969005,9.034806716841e-02,-1.310685079,-4.647288808e-02,-1.239946786e+02,-1.180827739e+02,-1.222263969e+02,-1.163144922e+02,1.399507583e+03,1.560798376e+04
1202,1650.416988983048381149984089,1.296245090682e+00,-0.107205579,7.247803055291e-02,-2.072952591,6.976977626e-02,-1.239249089e+02,-1.180130041e+02,-1.222277881e+02,-1.163158833e+02,1.399652539e+03,1.560955457e+04
1203,1651.732693341395981036998068,1.153650438887e+00,0.604387060,5.272998575356e-02,-1.940689256,3.812542536e-02,-1.238867834e+02,-1.179748787e+02,-1.222291399e+02,-1.163172352e+02,1.399757999e+03,1.561095146e+04
1204,1652.671065899601207082318964,1.090984943319e+00,0.130211519,4.532502066668e-02,-2.061411293,4.271143530e-02,-1.238440720e+02,-1.179321672e+02,-1.222300811e+02,-1.163181764e+02,1.399848650e+03,1.561227173e+04
1205,1654.205896759371166943082320,4.500164760119e+00,1.005728676,2.512824051653e-01,1.293213648,-1.377186709e-01,-1.239817907e+02,-1.180698859e+02,-1.222315787e+02,-1.163196739e+02,1.400351214e+03,1.561771260e+04
1206,1654.726652393321786381752186,4.911191798167e+00,-0.367943691,2.742021832107e-01,0.647181305,-4.375095835e-01,-1.244193002e+02,-1.185073955e+02,-1.222321295e+02,-1.163202247e+02,1.400899619e+03,1.562364856e+04
1207,1655.822775676771767318206885,2.755492690328e+00,-0.316824670,1.598321165339e-01,-2.875735384,3.084336676e-01,-1.241108666e+02,-1.181989618e+02,-1.222335773e+02,-1.163216726e+02,1.401219283e+03,1.562697680e+04
1208,1657.114236399763082353706850,3.593537173805e+00,-0.361386519,2.059333999342e-01,2.334525130,2.848550775e-01,-1.238260115e+02,-1.179141068e+02,-1.222350404e+02,-1.163231356e+02,1.401631150e+03,1.563131390e+04
1209,1657.567101179321441112896041,2.858506721041e+00,-1.674239192,1.636477121405e-01,0.833274771,-2.200916375e-01,-1.240461031e+02,-1.181341984e+02,-1.222354751e+02,-1.163235703e+02,1.401958445e+03,1.563476294e+04
1210,1660.019980337998945424468981,1.045537320670e+00,2.073295168,5.340180048425e-02,1.180327371,-4.065181243e-02,-1.240867549e+02,-1.181748502e+02,-1.222381505e+02,-1.163262457e+02,1.402065249e+03,1.563602260e+04
1211,1660.860056833300810301495924,1.984088410307e+00,0.608999912,9.582011826720e-02,-1.657748772,1.664259698e-02,-1.240701124e+02,-1.181582076e+02,-1.222390855e+02,-1.163271808e+02,1.402256889e+03,1.563841183e+04
1212,1661.836892884096688304723361,4.479534350690e+00,0.379168803,2.355078542184e-01,-0.747204466,-3.455331445e-01,-1.244156455e+02,-1.185037408e+02,-1.222401618e+02,-1.163282571e+02,1.402727905e+03,1.564380289e+04
1213,1662.377202549280083467248089,4.277975611858e+00,-0.880529922,2.341649326050e-01,-0.988900612,-2.573981431e-01,-1.246730436e+02,-1.187611389e+02,-1.222408689e+02,-1.163289641e+02,1.403196235e+03,1.564894971e+04
1214,1664.057265418110030617261084,1.173785537683e+00,0.670343657,5.217441705096e-02,-1.001575491,-5.624150739e-02,-1.247292851e+02,-1.188173804e+02,-1.222433245e+02,-1.163314197e+02,1.403300583e+03,1.565036046e+04
1215,1664.968004486365083806974558,1.595511269057e+00,-0.379469430,6.867322726798e-02,-2.437040186,1.046444686e-01,-1.246246407e+02,-1.187127359e+02,-1.222446843e+02,-1.163327795e+02,1.403437930e+03,1.565227703e+04
1216,1665.877640414486212330961352,1.659090359207e+00,-0.884291503,8.500121898293e-02,-2.880749019,1.642517234e-01,-1.244603890e+02,-1.185484842e+02,-1.222459838e+02,-1.163340791e+02,1.403607932e+03,1.565426888e+04
1217,1667.241125051711277139386878,1.036392752672e+00,-0.159791853,5.095493214452e-02,-2.106665503,5.203401210e-02,-1.244083549e+02,-1.184964502e+02,-1.222477948e+02,-1.163358900e+02,1.403709842e+03,1.565551212e+04
1218,1668.368229327401862652189856,1.046144695605e+00,0.167811951,5.468243093874e-02,1.352774750,-2.365545108e-02,-1.244320104e+02,-1.185201057e+02,-1.222492544e+02,-1.163373497e+02,1.403819207e+03,1.565676621e+04
1219,1669.669728452399209150017801,1.472433406370e+00,0.430664829,8.493200682487e-02,0.657644765,-1.344361682e-01,-1.245664466e+02,-1.186545418e+02,-1.222509558e+02,-1.163390511e+02,1.403989071e+03,1.565852995e+04
1220,1671.047182433303181979263957,1.486846449393e+00,0.745664891,7.152697620217e-02,0.983366316,-7.928388784e-02,-1.246457305e+02,-1.187338257e+02,-1.222528645e+02,-1.163409598e+02,1.404132125e+03,1.566030949e+04
1221,1671.984259333726273942436666,2.710708301254e+00,0.457720528,1.383015138910e-01,1.205102076,-9.891261332e-02,-1.247446431e+02,-1.188327383e+02,-1.222542056e+02,-1.163423009e+02,1.404408728e+03,1.566355199e+04
1222,1672.963370830781056597758264,3.734200036013e+00,0.297576750,1.890236413158e-01,2.147213711,2.060447296e-01,-1.245385983e+02,-1.186266936e+02,-1.222556632e+02,-1.163437584e+02,1.404786775e+03,1.566801616e+04
1223,1673.687445333905250511074040,3.402733436039e+00,-1.164377092,1.754484708314e-01,-2.167413685,1.971505460e-01,-1.243414478e+02,-1.184295430e+02,-1.222566508e+02,-1.163447461e+02,1.405137672e+03,1.567208231e+04
1224,1674.648462097009754796137424,1.543947002851e+00,-1.284701046,8.292861191624e-02,-1.427671456,-2.365733130e-02,-1.243651051e+02,-1.184532004e+02,-1.222578472e+02,-1.163459425e+02,1.405303529e+03,1.567392622e+04
