k,n,X,q,P_q,abs_P_q,sqrt_X_over_q,Dpsi_max,Dpsi_rms,ratio_renewal,ratio_rawdisc,log10_rho
6,277,77283,20,44.3,44.3,62.162287602693645,44.063431606584345,23.629837737502765,0.7126507358149472,1.005368814565507,-585.6054956344691
6,277,77283,21,-13.666666666666666,13.666666666666666,60.66418100611643,54.983256886357594,35.22776983892414,0.2252839557050763,0.24856051533858173,-585.6054956344691
6,277,77283,25,-171.0,171.0,55.599640286606174,103.14508160045443,57.000882360261684,3.075559466185854,1.6578589821896714,-585.6054956344691
6,277,77283,28,112.42857142857143,112.42857142857143,52.53672185107425,95.58647369323899,49.420998147386435,2.139999746220796,1.1761975003846565,-585.6054956344691
6,277,77283,30,41.7,41.7,50.75529529024533,36.770775599703484,22.81243364406837,0.8215891516646212,1.134052772069792,-585.6054956344691
6,277,77283,35,59.57142857142857,59.57142857142857,46.99027254960025,65.84045902709477,33.09414182414002,1.2677395839436423,0.9047845268957442,-585.6054956344691
6,277,77283,49,95.71428571428571,95.71428571428571,39.714028776147266,132.91590979041302,56.69412839479038,2.410087534905874,0.7201115793076368,-585.6054956344691
6,277,77283,63,105.9047619047619,105.9047619047619,35.0244812340495,143.68274839649348,56.81169640183897,3.0237353466296373,0.7370736089521132,-585.6054956344691
6,277,77283,105,41.82857142857143,41.82857142857143,27.129846505805585,101.37928901697592,34.77025157826121,1.5417916728581722,0.4125948389869577,-585.6054956344691
6,277,77283,210,17.20952380952381,17.20952380952381,19.18369843680529,101.37928901697592,34.76621872941739,0.8970910310238256,0.1697538419966832,-585.6054956344691
6,277,77283,225,33.86666666666667,33.86666666666667,18.533213428868724,95.76197222266194,39.91136922300416,1.8273499518390808,0.35365464892390935,-585.6054956344691
6,277,77283,441,-0.6666666666666666,0.6666666666666666,13.238009592049089,84.13908355055594,30.480568097869213,0.05036003804280931,0.007923388733680375,-585.6054956344691
6,305,93635,2,-65.5,65.5,216.37351963676147,62.54645688002347,62.54645688002347,0.3027172646170316,1.0472215896360366,-585.4764337637375
6,305,93635,3,77.33333333333333,77.33333333333333,176.66823898671393,46.918388998099545,34.99171677566345,0.43773195327513886,1.6482521029540413,-585.4764337637375
6,305,93635,4,-24.0,24.0,152.99918300435465,56.65110180326883,40.27469768355101,0.1568635827246013,0.42364577627005967,-585.4764337637375
6,305,93635,5,0.0,0.0,136.84662947986698,44.44857030874482,30.050718689821355,0.0,0.0,-585.4764337637375
6,305,93635,6,48.333333333333336,48.333333333333336,124.92330980779101,41.3732115536186,30.129056555574316,0.3869040406286046,1.1682277376677563,-585.4764337637375
6,305,93635,7,-31.428571428571427,31.428571428571427,115.65651115016642,99.08813161723083,43.93868486313778,0.2717406146530316,0.3171779598184107,-585.4764337637375
6,305,93635,9,-85.66666666666667,85.66666666666667,101.99945533623642,34.0318899052163,19.489954154096026,0.8398737658379696,2.5172468207102408,-585.4764337637375
6,305,93635,10,-37.4,37.4,96.76517968773685,41.67598158650435,28.710080598798488,0.3865026667721854,0.8973993791213063,-585.4764337637375
6,305,93635,12,1.5,1.5,88.33411949335697,40.54275457233234,30.099475245730595,0.01698098094601832,0.03699797943733323,-585.4764337637375
6,305,93635,14,-57.142857142857146,57.142857142857146,81.78150332266023,99.08813161723083,44.11855910941394,0.6987259321634879,0.5766871996698376,-585.4764337637375
6,305,93635,15,185.2,185.2,79.00843836789419,103.34611734639657,52.48858785377551,2.3440534179100765,1.7920363604879779,-585.4764337637375
6,305,93635,20,-49.7,49.7,68.42331473993349,131.65490791672892,70.07420681838299,0.7263606007528585,0.377502067993052,-585.4764337637375
6,305,93635,21,114.61904761904762,114.61904761904762,66.77431784608154,72.85445546258507,47.611627008554386,1.716513943028977,1.5732606453686429,-585.4764337637375
6,305,93635,25,-142.8,142.8,61.19967320174185,106.12054030949457,60.9645843706953,2.333345793028445,1.3456395866769228,-585.4764337637375
6,305,93635,28,112.42857142857143,112.42857142857143,57.82825557508321,158.89082305012016,68.04824768737893,1.9441805793812352,0.7075837941446576,-585.4764337637375
6,305,93635,30,160.66666666666666,160.66666666666666,55.86740254089737,100.5735286241561,51.65315921537865,2.8758571073543586,1.5975045209667347,-585.4764337637375
6,305,93635,35,263.0,263.0,51.7231641944469,95.99426732817301,48.92292449451154,5.084762390237452,2.739746938230061,-585.4764337637375
6,305,93635,49,-196.0,196.0,43.71405228695847,125.07958847224108,47.400596472501675,4.483684072878187,1.5670022774619081,-585.4764337637375
6,305,93635,63,85.57142857142857,85.57142857142857,38.552170383388805,151.9533629071111,56.62592842936893,2.2196267478704446,0.5631427099361945,-585.4764337637375
6,305,93635,105,47.076190476190476,47.076190476190476,29.862382771003134,121.81703673128573,46.69954220664104,1.5764378494907725,0.38644997234693124,-585.4764337637375
6,305,93635,210,345.14761904761906,345.14761904761906,21.11589335976464,121.81703673128573,46.672692027897,16.345395061772848,2.8333279835806113,-585.4764337637375
6,305,93635,225,-453.93333333333334,453.93333333333334,20.399891067247285,110.79777170727641,43.761539135978694,22.25175280774605,4.09695363308035,-585.4764337637375
6,305,93635,441,-72.80952380952381,72.80952380952381,14.57135076231949,94.10125178576914,33.125877205845406,4.996758708039905,0.7737359751098948,-585.4764337637375
6,335,112895,2,-65.5,65.5,237.58682623411593,130.44459268360515,130.44459268360515,0.2756886862719269,0.5021289012636269,-585.3615538859983
6,335,112895,3,77.33333333333333,77.33333333333333,193.98883129362542,133.0549680262775,94.1036492637525,0.3986483800001869,0.5812134223959265,-585.3615538859983
6,335,112895,4,-24.0,24.0,167.9992559507333,137.53319930960424,97.37974444470667,0.14285777555489967,0.17450332080164174,-585.3615538859983
6,335,112895,5,0.0,0.0,150.26310259009028,136.68161753610184,69.67177377107895,0.0,0.0,-585.3615538859983
6,335,112895,6,48.333333333333336,48.333333333333336,137.17081808217569,138.60014547075116,98.02553864070842,0.35235871600895474,0.34872498271319013,-585.3615538859983
6,335,112895,7,6.142857142857143,6.142857142857143,126.99550048272239,169.78760900817724,92.06897095382197,0.048370667618203314,0.036179655151167674,-585.3615538859983
6,335,112895,9,-85.66666666666667,85.66666666666667,111.99950396715553,98.70437901257537,61.45444094389087,0.764884339950192,0.8679115103469964,-585.3615538859983
6,335,112895,10,-37.4,37.4,106.25205880358271,139.4542062583423,71.01353038949387,0.3519931794369984,0.2681883967753227,-585.3615538859983
6,335,112895,12,1.5,1.5,96.99441564681271,78.40972223456629,73.33001419289496,0.015464807844834836,0.01913028075157161,-585.3615538859983
6,335,112895,14,34.357142857142854,34.357142857142854,89.79937957151247,173.9464920915343,93.15743114435408,0.38259888900214795,0.19751558334998445,-585.3615538859983
6,335,112895,15,185.2,185.2,86.75444272965699,146.0595975231372,55.57506571752405,2.134760989441402,1.267975560254865,-585.3615538859983
6,335,112895,20,-49.7,49.7,75.13155129504514,96.91506478188785,55.55638597079389,0.6615063730659009,0.5128201700308648,-585.3615538859983
6,335,112895,21,44.95238095238095,44.95238095238095,73.32088638957102,101.62918683849603,57.4112246705455,0.6130910735794769,0.4423176289289513,-585.3615538859983
6,335,112895,25,251.6,251.6,67.19970238029332,113.00543015650419,64.67725300365876,3.7440642010013288,2.2264416820638844,-585.3615538859983
6,335,112895,28,220.42857142857142,220.42857142857142,63.497750241361196,117.8452081914802,55.32528101873431,3.4714390760412885,1.8704924435315957,-585.3615538859983
6,335,112895,30,160.66666666666666,160.66666666666666,61.34465475220043,146.0595975231372,55.40199554839897,2.6190817654068477,1.1000075954694835,-585.3615538859983
6,335,112895,35,201.2,201.2,56.79411438319492,121.7956509031037,49.74403471422186,3.542620607524325,1.6519473274137477,-585.3615538859983
6,335,112895,49,-81.85714285714286,81.85714285714286,47.99978741449523,127.65747863918659,60.04786291931155,1.7053646956866149,0.6412248129113169,-585.3615538859983
6,335,112895,63,297.9047619047619,297.9047619047619,42.3318334942408,190.4822462511238,70.30834128111775,7.037369688825114,1.5639502776128373,-585.3615538859983
6,335,112895,105,75.67619047619047,75.67619047619047,32.79009722752399,111.62268035414218,52.5370046256375,2.3078977153098506,0.6779642832092432,-585.3615538859983
6,335,112895,210,21.98095238095238,21.98095238095238,23.186100105348423,111.62268035414218,52.52325861780762,0.9480228361423296,0.19692191865680006,-585.3615538859983
6,335,112895,225,-173.93333333333334,173.93333333333334,22.399900793431108,115.17656093348091,46.59703049831325,7.7649153421402755,1.5101452233305248,-585.3615538859983
6,335,112895,441,-75.14285714285714,75.14285714285714,15.999929138165077,106.4581898156427,36.10148325677261,4.696449371367326,0.7058438366553537,-585.3615538859983
6,368,136160,2,0.0,0.0,260.9214441168069,47.40469963575015,47.40469963575015,0.0,0.0,-585.2540868564621
6,368,136160,3,77.33333333333333,77.33333333333333,213.0414670120976,81.79785162879853,62.965315910997894,0.3629966241686739,0.945420103259859,-585.2540868564621
6,368,136160,4,-46.5,46.5,184.499322491981,81.16577057223185,62.15984324054811,0.2520334458248271,0.5729016021429656,-585.2540868564621
6,368,136160,5,0.0,0.0,165.02121075789015,127.74619751575665,83.28066534720674,0.0,0.0,-585.2540868564621
6,368,136160,6,-26.0,26.0,150.64306599818437,87.34302907326492,65.0654862114659,0.17259340698969422,0.2976768756003496,-585.2540868564621
6,368,136160,7,-31.428571428571427,31.428571428571427,139.46837839248212,124.94931702667236,72.55564672896442,0.22534549975283535,0.2515305579610532,-585.2540868564621
6,368,136160,9,-85.66666666666667,85.66666666666667,122.99954832798733,54.120790003773436,39.246981758075606,0.6964795223331245,1.5828790869588891,-585.2540868564621
6,368,136160,10,0.0,0.0,116.68761716651858,124.9736087935089,83.79656445645607,0.0,0.0,-585.2540868564621
6,368,136160,12,-8.0,8.0,106.5207335060488,117.93591083850333,62.905612171680055,0.0751027498280015,0.06783345244990625,-585.2540868564621
6,368,136160,14,-87.0,87.0,98.61903612241547,129.10820011002943,73.24573636374713,0.8821826233629703,0.6738534030050477,-585.2540868564621
6,368,136160,15,185.2,185.2,95.27504045306586,185.16890931987655,96.20349169525792,1.9438459340380205,1.000167904429732,-585.2540868564621
6,368,136160,20,49.8,49.8,82.51060537894507,114.33316190194455,61.18411813825157,0.6035587761268308,0.4355691662118986,-585.2540868564621
6,368,136160,21,114.61904761904762,114.61904761904762,80.52210580834013,170.6814237431572,78.19944458652385,1.423448212989679,0.6715379161092967,-585.2540868564621
6,368,136160,25,-142.8,142.8,73.7997289967924,172.0538106108661,83.43783319079496,1.9349664550422214,0.8299728991354374,-585.2540868564621
6,368,136160,28,167.64285714285714,167.64285714285714,69.73418919624106,142.17578333949677,69.42903567383195,2.4040267632722934,1.179123850807619,-585.2540868564621
6,368,136160,30,-432.8,432.8,67.3696271821855,185.16890931987655,95.69635630034038,6.4242599833541165,2.337325426766674,-585.2540868564621
6,368,136160,35,263.0,263.0,62.37215495945057,116.51580664046651,68.32901834006776,4.216625193902339,2.257204473651722,-585.2540868564621
6,368,136160,49,101.14285714285714,101.14285714285714,52.714092140565995,172.6679142670796,70.31493355807913,1.918706232730942,0.5857652104745483,-585.2540868564621
6,368,136160,63,85.57142857142857,85.57142857142857,46.4894594641607,157.77205032933443,64.51105770343715,1.8406630138902054,0.5423738133136141,-585.2540868564621
6,368,136160,105,47.076190476190476,47.076190476190476,36.01058045577584,148.36381078212253,58.274286596192105,1.3072877437786425,0.3173023814097328,-585.2540868564621
6,368,136160,210,-395.73809523809524,395.73809523809524,25.46332563474285,149.75010514324276,58.282167596934634,15.541492926522507,2.6426565434431835,-585.2540868564621
6,368,136160,225,-453.93333333333334,453.93333333333334,24.599909665597465,136.1993077641347,50.15167707230736,18.45264228624998,3.3328607963223984,-585.2540868564621
6,368,136160,441,-71.47619047619048,71.47619047619048,17.571364046855333,112.34854837001615,40.74266522641658,4.067765614871672,0.636200391666709,-585.2540868564621
6,405,164835,2,-65.5,65.5,287.08448233925844,9.954997823602753,9.954997823602753,0.2281558357535891,6.579609675524298,-585.1502190199456
6,405,164835,3,0.0,0.0,234.40349826741067,19.341344628017396,14.964257028206116,0.0,0.0,-585.1502190199456
6,405,164835,4,-24.0,24.0,202.9993842355193,7.457238441333175,5.560989440116523,0.11822695960572605,3.2183495524261896,-585.1502190199456
6,405,164835,5,0.0,0.0,181.56816901648813,143.96537105327297,99.82751279037049,0.0,0.0,-585.1502190199456
6,405,164835,6,22.333333333333332,22.333333333333332,165.74830315873524,14.134145065356279,13.628337938409455,0.1347424553236298,1.5800979281070069,-585.1502190199456
6,405,164835,7,6.142857142857143,6.142857142857143,153.45311056755136,76.07412958432542,41.831124838739555,0.04003084147423004,0.08074830663751477,-585.1502190199456
6,405,164835,9,-55.333333333333336,55.333333333333336,135.33292282367952,166.05154955085527,83.96125586968768,0.40886823530313593,0.3332298523139457,-585.1502190199456
6,405,164835,10,-37.4,37.4,128.38808355918394,141.19278233102523,99.98862497230762,0.2913042936945115,0.26488606133078413,-585.1502190199456
6,405,164835,12,50.5,50.5,117.20174913370533,42.21040889794676,35.10896953989164,0.43088094139609573,1.1963873679142791,-585.1502190199456
6,405,164835,14,34.357142857142854,34.357142857142854,108.50773507648462,76.07412958432542,43.03053897074214,0.31663312143530864,0.4516271568912163,-585.1502190199456
6,405,164835,15,0.0,0.0,104.82843125793688,92.09404938434454,55.08633794213677,0.0,0.0,-585.1502190199456
6,405,164835,20,-49.7,49.7,90.78408450824406,100.30967577830961,61.35109467024459,0.5474527861267001,0.49546566285230526,-585.1502190199456
6,405,164835,21,-128.33333333333334,128.33333333333334,88.59619469416118,141.28706257070735,70.60078643504113,1.448519699704337,0.9083162392813475,-585.1502190199456
6,405,164835,25,-142.8,142.8,81.19975369420771,306.6843718799464,93.12943926873425,1.7586260241351752,0.4656252913203546,-585.1502190199456
6,405,164835,28,220.42857142857142,220.42857142857142,76.72655528377568,160.0335197099157,82.19905952242102,2.8729110881273,1.3773900107185708,-585.1502190199456
6,405,164835,30,-272.1333333333333,272.1333333333333,74.12489460363501,92.09404938434454,54.99342469182345,3.6712812178486143,2.9549502400270655,-585.1502190199456
6,405,164835,35,201.2,201.2,68.62631731756723,194.44827352055836,82.94276211993466,2.9318198595583977,1.0347224809827267,-585.1502190199456
6,405,164835,49,-81.85714285714286,81.85714285714286,57.99982406729123,236.62275922929166,81.5463402914961,1.4113343302933548,0.3459394317087725,-585.1502190199456
6,405,164835,63,87.23809523809524,87.23809523809524,51.15103685585046,143.39434115901895,59.49172244839285,1.7055000367625448,0.6083789257858612,-585.1502190199456
6,405,164835,105,-61.666666666666664,61.666666666666664,39.62142277679012,192.1779480114419,64.2361127315478,1.5563970787740227,0.32088315701547165,-585.1502190199456
6,405,164835,210,232.3095238095238,232.3095238095238,28.016576725727422,192.1779480114419,64.2508193500693,8.291859711618358,1.2088250822393656,-585.1502190199456
6,405,164835,225,22.066666666666666,22.066666666666666,27.066584564735905,161.10641333262356,59.61725517781653,0.8152734089478192,0.13696951108400246,-585.1502190199456
6,405,164835,441,0.6666666666666666,0.6666666666666666,19.333274689097074,134.3856726971053,43.17923501152283,0.03448286321833676,0.004960846296236361,-585.1502190199456
6,445,198915,2,-65.5,65.5,315.3688316875972,38.461164919572184,38.461164919572184,0.20769332102192006,1.7030165398518193,-585.0523339425034
6,445,198915,3,0.0,0.0,257.4975728040946,252.09332551504485,233.7932224311391,0.0,0.0,-585.0523339425034
6,445,198915,4,-24.0,24.0,222.99943946117892,47.83016764897911,34.46377191674347,0.10762358891120918,0.501775368552618,-585.0523339425034
6,445,198915,5,0.0,0.0,199.45676223181806,128.25390924357635,74.71844650160094,0.0,0.0,-585.0523339425034
6,445,198915,6,22.333333333333332,22.333333333333332,182.078279868852,246.54814807057846,233.7322986532647,0.12265786643755458,0.0905840644438345,-585.0523339425034
6,445,198915,7,-31.428571428571427,31.428571428571427,168.57173123459512,106.31839842504996,83.43457119919626,0.18644034322002326,0.2956080216984011,-585.0523339425034
6,445,198915,9,0.0,0.0,148.66629297411927,163.97469391949562,98.37413318945242,0.0,0.0,-585.0523339425034
6,445,198915,10,-37.4,37.4,141.0372291276314,125.48132052133587,74.51251282163464,0.2651782102593276,0.2980523303756657,-585.0523339425034
6,445,198915,12,50.5,50.5,128.7487864020473,193.919854570413,136.62721747615583,0.3922367069333166,0.2604168619653294,-585.0523339425034
6,445,198915,14,-57.142857142857146,57.142857142857146,119.19821427233835,109.78413432784873,82.8032127477598,0.4793935671913666,0.5205019604400326,-585.0523339425034
6,445,198915,15,0.0,0.0,115.15641536623133,182.79341861455396,97.74896919767221,0.0,0.0,-585.0523339425034
6,445,198915,20,-49.7,49.7,99.72838111590903,73.33029937206447,51.554339281236544,0.4983536225483929,0.6777553129550355,-585.0523339425034
6,445,198915,21,-13.666666666666666,13.666666666666666,97.32493440605474,190.94723229944066,78.87720994028962,0.14042307606031576,0.07157300214351785,-585.0523339425034
6,445,198915,25,56.4,56.4,89.19977578447157,183.6145730506032,100.96316096386116,0.6322885848533539,0.3071651615825529,-585.0523339425034
6,445,198915,28,112.42857142857143,112.42857142857143,84.28586561729756,212.1031523466918,97.09582354839088,1.3338959101287118,0.5300655373796711,-585.0523339425034
6,445,198915,30,-272.1333333333333,272.1333333333333,81.42788220259692,182.79341861455396,98.02139527115527,3.3420165915189965,1.4887479833569137,-585.0523339425034
6,445,198915,35,263.0,263.0,75.38757002507585,213.96397335313213,101.53011178868407,3.4886387757626283,1.2291788934295842,-585.0523339425034
6,445,198915,49,-39.57142857142857,39.57142857142857,63.71412556033683,248.9387742300978,93.11901614730567,0.6210777943417697,0.15896048614287828,-585.0523339425034
6,445,198915,63,253.33333333333334,253.33333333333334,56.19057707819837,154.79274637831531,69.69916103509406,4.5084664815023805,1.6365969288650235,-585.0523339425034
6,445,198915,105,-29.266666666666666,29.266666666666666,43.5250338475293,142.8068231925804,68.59531040217935,0.6724099691499261,0.20493885384733657,-585.0523339425034
6,445,198915,210,-312.62380952380954,312.62380952380954,30.776846584961977,142.8068231925804,68.57307514535773,10.157759621694387,2.1891377634122184,-585.0523339425034
6,445,198915,225,-557.6666666666666,557.6666666666666,29.733258594823855,173.10959890842628,67.59663815710206,18.755652525880517,3.2214658816329895,-585.0523339425034
6,445,198915,441,-11.19047619047619,11.19047619047619,21.238041853445612,144.38009015862906,47.47719101379936,0.5269071540444616,0.07750705916710066,-585.0523339425034
6,489,240099,2,-65.5,65.5,346.48160124312517,95.23551860297448,95.23551860297448,0.18904322701406254,0.687768607351861,-584.9575630526375
6,489,240099,3,0.0,0.0,282.90104276937547,63.15535516652744,50.18542481724223,0.0,0.0,-584.9575630526375
6,489,240099,4,-24.0,24.0,244.99948979538712,121.85934475895192,88.20013612324829,0.09795938767074067,0.1969483755839491,-584.9575630526375
6,489,240099,5,-40.2,40.2,219.13420545410068,104.3293120347953,70.18648291120715,0.1834492242628009,0.385318365624732,-584.9575630526375
6,489,240099,6,22.333333333333332,22.333333333333332,200.0412457469709,68.70053261099383,55.728116978769485,0.11164364253951119,0.32508238996911987,-584.9575630526375
6,489,240099,7,6.142857142857143,6.142857142857143,185.2022060960861,193.6214400652243,136.92596452616326,0.03316837996881162,0.031726120520474535,-584.9575630526375
6,489,240099,9,0.0,0.0,163.33299319692475,211.70885036525578,108.49530512587751,0.0,0.0,-584.9575630526375
6,489,240099,10,67.1,67.1,154.9512826665207,107.10190075704304,71.11012529660977,0.4330393323972002,0.6265061546593279,-584.9575630526375
6,489,240099,12,50.5,50.5,141.45052138468773,97.19791006666492,53.01058364900907,0.357015297686041,0.5195584963232612,-584.9575630526375
6,489,240099,14,34.357142857142854,34.357142857142854,130.95773582125102,190.15570416242554,136.48462161574201,0.26235290830041663,0.18067900202349949,-584.9575630526375
6,489,240099,15,93.0,93.0,126.51719250757978,85.20194406873998,56.258215623438794,0.7350779617910687,1.0915243896896136,-584.9575630526375
6,489,240099,20,26.3,26.3,109.56710272705034,120.98433084003045,72.01819957805178,0.24003555214485886,0.21738352245610007,-584.9575630526375
6,489,240099,21,-128.33333333333334,128.33333333333334,106.92654354408785,184.28776495962666,98.4325836355407,1.2002008956776862,0.6963746799004715,-584.9575630526375
6,489,240099,25,146.2,146.2,97.99979591815485,205.5556663096977,91.95308015614486,1.4918398414023215,0.7112428600227917,-584.9575630526375
6,489,240099,28,220.42857142857142,220.42857142857142,92.60110304804304,202.51974110565789,86.69496690319976,2.3804097810175033,1.0884300474864335,-584.9575630526375
6,489,240099,30,125.03333333333333,125.03333333333333,89.46116475879353,81.7362081659412,56.18988320441037,1.3976269330994069,1.529717809755624,-584.9575630526375
6,489,240099,35,20.34285714285714,20.34285714285714,82.82494448275489,215.68149885001185,100.59561655827028,0.24561268673222908,0.09431897149882044,-584.9575630526375
6,489,240099,49,-81.85714285714286,81.85714285714286,69.99985422725346,196.80318438232734,92.3919836663627,1.1693901903194668,0.41593403640319104,-584.9575630526375
6,489,240099,63,249.66666666666666,249.66666666666666,61.73406869869536,138.06887247324175,76.22348973864936,4.044228283173938,1.8082762768635845,-584.9575630526375
6,489,240099,105,74.04761904761905,74.04761904761905,47.81900399273434,194.26552605272173,81.35871840174225,1.5484977282017398,0.3811670580580688,-584.9575630526375
6,489,240099,210,-423.26190476190476,423.26190476190476,33.81314199284905,194.26552605272173,81.36451611043813,12.517674484418457,2.1787803186811217,-584.9575630526375
6,489,240099,225,-473.0,473.0,32.66659863938495,223.14901819393913,67.37756976895587,14.479621990081355,2.1196597853229857,-584.9575630526375
6,489,240099,441,-88.33333333333333,88.33333333333333,23.33328474241782,141.4324807856683,50.36789772004703,3.785722169358832,0.6245618604908496,-584.9575630526375
6,537,289443,2,-65.5,65.5,380.4227911153589,71.91884888306959,71.91884888306959,0.17217685567145177,0.910748726060594,-584.8659332845383
6,537,289443,3,0.0,0.0,310.61390825267307,149.3444876759022,119.07843535559141,0.0,0.0,-584.8659332845383
6,537,289443,4,-24.0,24.0,268.9995353155838,100.95679406338604,74.28147995244277,0.08921948497733938,0.23772545694083277,-584.8659332845383
6,537,289443,5,-5.4,5.4,240.60049875260026,102.71035825270519,58.97874287053206,0.022443843749270866,0.05257502837945534,-584.8659332845383
6,537,289443,6,22.333333333333332,22.333333333333332,219.63720085632124,155.58281230094144,121.09830180325262,0.10168283535876509,0.14354627611521964,-584.8659332845383
6,537,289443,7,0.0,0.0,203.34453521056327,173.40388862832333,75.73688593218749,0.0,0.0,-584.8659332845383
6,537,289443,9,238.33333333333334,238.33333333333334,179.3330235437225,173.99642441228207,85.56855850468168,1.3289985783082847,1.3697599484493193,-584.8659332845383
6,537,289443,10,-81.9,81.9,170.1302442248291,105.48294697495294,59.72421646475881,0.48139588803368905,0.7764288195270773,-584.8659332845383
6,537,289443,12,50.5,50.5,155.30695412633654,110.05441605180386,68.85166508888102,0.3251625162832058,0.45886391306850494,-584.8659332845383
6,537,289443,14,-144.14285714285714,144.14285714285714,143.78629976461596,173.40388862832333,75.54640344877723,1.002479772960462,0.8312550444114621,-584.8659332845383
6,537,289443,15,67.0,67.0,138.910762721972,173.1940463288338,114.87907108668097,0.48232403801640333,0.38684932548311085,-584.8659332845383
6,537,289443,20,44.3,44.3,120.30024937630013,196.7648634153593,88.6194629768825,0.3682452881824812,0.22514182273735148,-584.8659332845383
6,537,289443,21,0.0,0.0,117.40102214205803,117.01861640810239,62.137692167219335,0.0,0.0,-584.8659332845383
6,537,289443,25,281.4,281.4,107.59981412623351,214.43118767122542,94.9112962615461,2.6152461533982603,1.3123091051076667,-584.8659332845383
6,537,289443,28,38.92857142857143,38.92857142857143,101.67226760528163,205.33459777438839,106.75973008529299,0.38288288778708407,0.18958603104647878,-584.8659332845383
6,537,289443,30,41.7,41.7,98.22474230050186,169.72831042602775,115.12018652824945,0.42453661901627554,0.24568676784285792,-584.8659332845383
6,537,289443,35,274.57142857142856,274.57142857142856,90.93844071678379,198.99507571338472,99.54556195146101,3.0193109361369674,1.3797900655938715,-584.8659332845383
6,537,289443,49,-80.14285714285714,80.14285714285714,76.8570100901668,192.17780014488562,88.81895394799304,1.0427527306726538,0.41702453187848065,-584.8659332845383
6,537,289443,63,199.28571428571428,199.28571428571428,67.78151173685441,181.2287356769948,91.11931218113764,2.940119055759536,1.0996363989478057,-584.8659332845383
6,537,289443,105,88.76190476190476,88.76190476190476,52.503333227519946,189.88015460925817,80.2629708185787,1.6905956118492618,0.4674627790595706,-584.8659332845383
6,537,289443,210,-427.9238095238095,427.9238095238095,37.125462960076334,189.88015460925817,80.25702461872419,11.52642352188272,2.253652101792342,-584.8659332845383
6,537,289443,225,-31.533333333333335,31.533333333333335,35.866604708744504,203.05923799157836,73.08141125421486,0.8791836748808651,0.15529130142131797,-584.8659332845383
6,537,289443,441,-70.0,70.0,25.61900336338893,162.59696312546248,57.67880347065036,2.7323467274310183,0.43051234570713875,-584.8659332845383
6,590,349280,2,0.0,0.0,417.8995094517341,112.60917761229211,112.60917761229211,0.0,0.0,-584.7757941147564
6,590,349280,3,77.33333333333333,77.33333333333333,341.21352063871484,105.85600551770767,75.02181736176138,0.22664205447830346,0.7305521586151005,-584.7757941147564
6,590,349280,4,-46.5,46.5,295.4995769878529,247.16010962231667,198.98752862109473,0.15736063135518966,0.18813715559139485,-584.7757941147564
6,590,349280,5,0.0,0.0,264.30285658690866,85.53150882439513,58.27974889912254,0.0,0.0,-584.7757941147564
