n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
15721,247181283,3073,2417.475155,1.15122,-121.764,1045.79,-183.708,353.614,104.345,327.731,148.326,155.962,346.403,-127.59,367.216,0,0,0,0
15722,247212728,3073,2409.857675,-33.1112,-120.994,1038.77,-183.81,368.624,130.24,311.466,147.247,103.165,363.275,-84.7729,369.757,0,0,0,0
15723,247244175,3073,2161.964360,-130.472,-111.059,1050.81,-194.089,320.318,97.1303,322.132,143.595,76.7471,325.467,-98.4161,359.799,0,0,0,0
15724,247275624,3074,2220.787476,-93.8242,-103.237,1066.67,-201.137,304.136,106.086,324.074,178.091,84.6547,299.943,-66.7158,322.044,0,0,0,0
15725,247307075,3074,2293.789862,-31.2748,-94.3597,1025.76,-176.364,260.013,140.167,345.741,171.65,57.6147,291.986,-58.5975,361.451,0,0,0,0
15726,247338528,3074,2243.585936,-63.7167,-109.485,1049.68,-192.475,247.826,166.054,345.273,177.496,45.2941,310.464,-72.4851,339.664,0,0,0,0
15727,247369983,3075,2368.733246,-35.2571,-103.556,1082.82,-212.644,275.771,152.952,361.011,151.777,89.8127,337.408,-88.5287,357.168,0,0,0,0
15728,247401440,3075,2398.414020,-14.7887,-86.7387,952.781,-142.703,290.516,172.026,339.88,176.195,60.1673,342.02,-53.8129,362.871,0,0,0,0
15729,247432899,3076,2289.345518,-14.4188,-124.757,972.86,-170.879,270.513,188.915,346.541,169.26,54.6239,314.72,-51.2299,333.196,0,0,0,0
15730,247464360,3076,2294.789405,-34.0401,-89.8879,945.931,-191.88,244.386,212.868,354.276,226.53,59.8849,316.693,-67.6718,317.7,0,0,0,0
15731,247495823,3076,2450.608069,-0.759967,-55.9639,966.118,-177.059,257.136,231.946,347.737,258.95,82.3163,292.949,-111.401,358.641,0,0,0,0
15732,247527288,3077,2439.367759,-67.471,-41.0425,941.124,-180.068,280.314,207.771,340.474,230.874,92.5189,314.811,-44.7045,364.766,0,0,0,0
15733,247558755,3077,2233.250112,-85.2806,-79.0663,908.303,-175.194,306.055,143.972,306.61,208.145,73.9811,295.385,-64.7507,395.09,0,0,0,0
15734,247590224,3078,2374.998822,-96.0814,-51.2025,939.419,-182.205,290.047,182.861,298.135,241.999,58.8557,305.929,-42.2859,429.527,0,0,0,0
15735,247621695,3078,2208.601732,-86.9808,-98.1742,910.648,-147.274,217.04,227.81,262.599,250.842,25.9124,297.132,-87.3638,436.411,0,0,0,0
15736,247653168,3078,2384.968223,-78.8713,-103.258,933.757,-145.293,252.9,233.142,286.326,252.394,46.2026,361.337,-89.5641,435.895,0,0,0,0
15737,247684643,3079,2255.962262,-70.8604,-97.2874,917.98,-149.367,240.7,239.021,303.392,237.313,-3.89305,320.891,-113.964,432.037,0,0,0,0
15738,247716120,3079,2278.993654,-78.8406,-105.319,890.196,-124.269,293.874,225.907,293.65,239.519,17.846,321.603,-135.065,439.892,0,0,0,0
15739,247747599,3080,2259.188513,-116.919,-101.296,900.471,-114.289,261.733,229.976,285.515,222.009,33.4445,339.954,-108.974,427.564,0,0,0,0
15740,247779080,3080,2211.934317,-107.989,-81.3857,853.68,-111.255,233.651,249.984,262.378,219.562,27.7044,351.052,-90.1988,404.752,0,0,0,0
15741,247810563,3080,2127.587544,-113.158,-91.3106,813.947,-72.2226,266.51,221.251,262.905,230.411,-17.695,367.426,-125.988,385.512,0,0,0,0
15742,247842048,3081,2160.976528,-124.318,-79.3478,800.151,-83.194,298.487,188.062,288.967,242.899,-10.4065,412.664,-160.445,387.458,0,0,0,0
15743,247873535,3081,2107.846698,-127.576,-66.3302,778.64,-38.1619,264.72,221.883,285.706,209.462,-26.8168,350.235,-155.936,412.021,0,0,0,0
15744,247905024,3082,1992.865241,-141.825,-83.3153,753.78,-41.0207,244.383,234.203,291.358,203.088,-14.6185,331.346,-171.973,387.459,0,0,0,0
15745,247936515,3082,1850.749535,-153.173,-102.246,725.205,-55.0565,213.484,263.208,264.949,187.722,-60.57,337.357,-166.947,396.819,0,0,0,0
15746,247968008,3082,1912.735615,-128.513,-96.2882,725.51,-61.7981,272.335,254.278,283.08,173.207,-72.2147,330.847,-148.234,380.527,0,0,0,0
15747,247999503,3083,1799.016648,-148.95,-95.1662,724.93,-81.8956,223.495,247.284,292.535,191.12,-85.1537,305.478,-121.631,346.972,0,0,0,0
15748,248031000,3083,1731.413426,-135.379,-73.1567,753.284,-102.763,168.594,259.158,284.264,173.464,-72.3469,278.229,-119.847,317.914,0,0,0,0
15749,248062499,3083,1640.471655,-192.907,-116.092,761.639,-113.511,154.436,282.415,303.056,184.449,-66.8116,241.775,-104.239,306.261,0,0,0,0
15750,248094000,3084,1685.643911,-186.425,-134.031,769.102,-97.5011,229.471,219.29,312.12,172.937,-72.8615,266.908,-89.3755,296.01,0,0,0,0
15751,248125503,3084,1786.634572,-172.043,-96.9141,728.566,-89.369,242.626,186.488,330.574,190.356,-65.883,299.016,-79.922,313.138,0,0,0,0
15752,248157008,3085,1742.826985,-156.651,-135.91,755.965,-130.069,207.589,180.418,366.299,132.618,-69.3759,348.337,-17.8871,261.494,0,0,0,0
15753,248188515,3085,1795.335808,-131.358,-137.741,742.478,-106.004,242.491,164.612,351.359,140.332,-58.6974,329.678,-16.0229,274.208,0,0,0,0
15754,248220024,3085,1864.361093,-104.056,-119.685,775.871,-152.704,209.522,193.612,372.152,96.4598,-24.8908,371.078,-7.22189,254.224,0,0,0,0
15755,248251535,3086,2105.719615,-13.8525,-103.574,771.55,-110.643,236.731,144.608,409.671,121.939,-27.24,388.826,29.361,258.343,0,0,0,0
15756,248283048,3086,1991.519091,-16.6403,-76.4653,747.879,-145.292,215.567,172.797,393.394,81.7829,-60.3301,401.926,5.65395,271.247,0,0,0,0
15757,248314563,3087,1968.933166,-53.5267,-80.302,777.494,-176.177,196.713,178.921,387.113,93.3384,-69.9787,432.475,5.43797,277.425,0,0,0,0
15758,248346080,3087,2006.848422,-37.4042,-87.251,783.044,-147.948,215.608,163.178,400.104,96.0366,-91.3693,448.617,-42.7001,306.933,0,0,0,0
15759,248377599,3087,1915.781705,-36.3803,-104.036,728.654,-125.717,232.066,130.851,405.762,87.4599,-58.3504,428.246,-51.6689,278.894,0,0,0,0
15760,248409120,3088,1854.568775,-25.3476,-119.932,670.197,-82.4943,263.956,126.23,395.277,92.0791,-93.9229,403.882,-35.4632,260.108,0,0,0,0
15761,248440643,3088,1761.784329,-72.4134,-80.7745,602.799,-35.2103,233.973,137.223,403.469,73.995,-88.1708,397.381,-13.4579,202.971,0,0,0,0
15762,248472168,3089,1657.227280,-95.4704,-108.619,620.395,-69.931,299.991,94.4757,401.054,69.2626,-110.518,363.105,-29.8222,223.305,0,0,0,0
15763,248503695,3089,1583.349564,-66.6259,-128.409,631.104,-113.65,254.13,119.276,403.838,39.8896,-121.601,378.228,-35.8773,223.047,0,0,0,0
15764,248535224,3089,1545.098141,-110.773,-84.3114,584.693,-90.2576,216.453,133.268,391.764,66.5195,-123.336,396.86,-112.5,276.719,0,0,0,0
15765,248566755,3090,1636.629141,-72.0178,-87.0492,553.395,-36.1029,198.339,128.64,399.278,132.572,-133.749,363.59,-101.636,291.37,0,0,0,0
15766,248598288,3090,1526.034654,-108.254,-118.899,601.035,-95.6548,178.535,135.507,425.129,91.915,-160.256,369.38,-66.1067,273.703,0,0,0,0
15767,248629823,3091,1611.575215,-97.5892,-138.695,635.846,-86.3823,147.733,196.498,443.854,80.894,-153.837,404.451,-88.0009,266.803,0,0,0,0
15768,248661360,3091,1601.640687,-77.9153,-143.493,655.478,-110.06,138.801,173.871,446.838,112.164,-131.773,394.889,-114.726,257.567,0,0,0,0
15769,248692899,3091,1575.962089,-93.34,-139.236,626.226,-49.6166,139.805,129.921,455.553,121.79,-151.506,426.08,-118.854,229.14,0,0,0,0
15770,248724440,3092,1735.710392,-19.7559,-143.091,606.965,-4.29585,154.184,132.976,432.609,130.275,-162.221,444.805,-92.1671,255.427,0,0,0,0
15771,248755983,3092,1602.803428,-71.2703,-148.782,618.822,-21.9747,206.127,71.0892,422.055,108.246,-154.656,416.379,-93.8074,250.575,0,0,0,0
15772,248787528,3092,1506.134682,-95.7759,-116.586,566.497,-42.4239,243.251,46.2688,409.904,84.9494,-160.518,391.01,-103.289,282.846,0,0,0,0
15773,248819075,3093,1497.237441,-97.3799,-152.334,578.402,-31.2278,216.437,76.4463,417.684,93.5789,-155.395,381.113,-94.9942,264.907,0,0,0,0
15774,248850624,3093,1409.248655,-138.975,-162.085,528.13,27.3205,199.621,88.5592,416.403,87.06,-188.896,397.453,-113.116,267.775,0,0,0,0
15775,248882175,3094,1492.108137,-127.669,-165.782,560.086,1.63266,152.813,117.678,416.392,128.037,-177.761,395.421,-63.0815,254.342,0,0,0,0
15776,248913728,3094,1588.912219,-125.354,-151.59,552.864,9.11462,175.051,109.781,425.166,126.169,-144.41,406.448,-62.1325,267.805,0,0,0,0
15777,248945283,3094,1689.660046,-139.138,-151.235,577.699,5.59931,190.172,94.0236,428.811,141.929,-114.845,404.388,-2.45395,254.709,0,0,0,0
15778,248976840,3095,1648.803424,-108.912,-159.991,579.642,0.019046,207.291,61.1361,417.796,122.77,-125.865,410.88,-47.2524,291.29,0,0,0,0
15779,249008399,3095,1844.521197,-102.786,-162.693,614.586,-7.44017,232.534,105.246,416.512,131.246,-101.211,430.066,6.10515,282.358,0,0,0,0
15780,249039960,3096,1844.337560,-121.65,-172.397,657.464,-12.9671,223.836,96.2291,379.426,134.23,-49.8465,452.177,-20.7896,278.626,0,0,0,0
15781,249071523,3096,1855.665159,-92.613,-186.047,628.4,49.3879,270.009,77.7202,364.869,131.567,-46.6578,413.821,-49.2532,294.462,0,0,0,0
15782,249103088,3096,1853.896492,-70.5671,-215.809,669.33,26.0956,219.186,115.768,364.255,122.624,-70.5379,441.85,-65.9502,317.653,0,0,0,0
15783,249134655,3097,2061.937662,-13.6198,-189.406,692.432,93.508,251.425,104.747,326.764,134.884,-62.1282,435.203,-23.9605,312.089,0,0,0,0
15784,249166224,3097,1977.623751,-12.6636,-172.116,669.24,28.0311,242.594,107.106,324.406,145.719,-33.8476,371.678,-13.8877,321.364,0,0,0,0
15785,249197795,3098,2107.685447,-2.80601,-167.771,702.392,-29.3853,244.764,148.21,329.522,155.129,9.28865,367.319,35.4615,315.562,0,0,0,0
15786,249229368,3098,2156.858351,17.0604,-143.429,642.309,14.1942,274.246,173.191,339.028,153.61,13.8521,388.957,-20.8384,304.678,0,0,0,0
15787,249260943,3098,1902.353970,-44.1717,-126.032,647.455,-19.4026,247.351,178.484,323.807,112.514,17.6834,356.31,-54.8927,263.248,0,0,0,0
15788,249292520,3099,1898.068559,-23.3949,-103.747,623.478,52.2894,228.457,157.91,324.651,90.8562,6.18441,322.642,-61.4645,280.208,0,0,0,0
15789,249324099,3099,1854.795166,-37.7167,-87.2974,641.503,23.863,158.743,183.076,347.423,72.9777,24.5218,347.524,-61.4993,241.678,0,0,0,0
15790,249355680,3100,1942.039168,20.9703,-84.9604,588.635,63.4331,152.97,194.309,335.47,93.2373,34.8823,339.844,-20.0541,223.303,0,0,0,0
15791,249387263,3100,1934.774113,5.55879,-44.5686,535.768,45.0653,149.509,227.092,365.117,85.8649,6.44883,318.641,0.374368,239.904,0,0,0,0
15792,249418848,3100,1839.950011,-29.8439,-59.1795,548.836,65.6868,147.42,214.768,346.09,37.6983,10.8019,317.195,47.4051,193.073,0,0,0,0
15793,249450435,3101,1619.664690,-40.3451,-54.7355,454.018,59.3116,116.89,227.546,343.795,13.5349,-0.0777945,316.952,13.1805,169.595,0,0,0,0
15794,249482024,3101,1678.486984,-74.8375,-57.4039,473.137,50.0514,147.113,234.032,342.772,49.2257,-14.3272,356.589,-6.19701,178.332,0,0,0,0
15795,249513615,3102,1600.802574,-87.4284,-85.9078,473.428,49.5539,149.519,226.132,312.477,84.5598,-36.6116,370.012,-9.08398,154.152,0,0,0,0
15796,249545208,3102,1660.949861,-45.0105,-72.5241,445.483,95.4048,111.802,230.169,319.591,78.3989,9.88468,415.788,-43.2185,115.182,0,0,0,0
15797,249576803,3102,1591.288995,-66.6911,-96.0855,465.767,61.9608,152.014,176.583,312.23,68.1602,12.7224,407.443,-18.5377,115.723,0,0,0,0
15798,249608400,3103,1619.959599,-82.3629,-51.6496,442.93,54.6307,147.479,202.616,324.202,70.4922,-8.57112,369.719,2.654,147.82,0,0,0,0
15799,249639999,3103,1665.618539,-23.1332,-49.1589,479.266,16.3619,140.822,174.909,329.84,79.0439,-28.5909,377.966,5.59889,162.694,0,0,0,0
15800,249671600,3103,1527.585701,-45.8948,-23.7805,425.478,30.0848,145.032,147.132,332.948,35.8006,-52.7134,415.606,-5.9384,123.832,0,0,0,0
15801,249703203,3104,1468.271901,-41.7548,-42.2377,410.749,36.7496,88.3673,194.543,316.447,65.4221,-29.1491,354.013,14.7572,100.365,0,0,0,0
15802,249734808,3104,1543.632153,-12.606,-13.8072,426.014,83.5886,88.8282,200.514,264.488,72.4715,-70.5485,346.735,60.1886,97.7661,0,0,0,0
15803,249766415,3105,1408.760635,-42.5557,-25.3218,429.449,76.2514,102.161,130.735,307.329,55.9444,-63.8354,327.989,30.9807,79.6336,0,0,0,0
15804,249798024,3105,1450.275872,-56.4966,-24.8392,400.65,85.0836,114.242,132.952,261.027,71.0628,-29.2603,331.327,60.4057,104.121,0,0,0,0
15805,249829635,3105,1474.111287,-47.536,-28.3017,434.021,93.8578,94.6968,139.042,261.068,79.3991,-45.3628,358.201,61.4597,73.5664,0,0,0,0
15806,249861248,3106,1407.182361,-62.5666,-20.8766,394.387,65.6278,130.087,147.52,255.634,84.2364,-69.0978,359.146,29.8868,93.1995,0,0,0,0
15807,249892863,3106,1381.196801,-54.6957,-63.287,413.811,55.3403,99.6693,137.488,278.878,79.6383,-61.5212,340.421,62.0871,93.3681,0,0,0,0
15808,249924480,3107,1405.073165,-68.816,-20.8097,436.168,32.2226,137.865,119.893,281.777,80.6122,-68.9303,322.459,49.7053,102.926,0,0,0,0
15809,249956099,3107,1477.240173,-52.0348,-27.2776,456.585,46.0473,134.067,164.303,301.546,29.7978,-71.9891,294.561,43.972,157.662,0,0,0,0
15810,249987720,3107,1407.784335,-51.2449,-48.7482,501.994,6.86774,119.641,165.264,280.312,48.7033,-38.64,263.893,3.08209,156.66,0,0,0,0
15811,250019343,3108,1404.976951,-66.5533,-42.1639,475.519,38.6894,185.027,97.4787,284.355,65.4603,-37.1105,262.058,-26.8015,169.019,0,0,0,0
15812,250050968,3108,1456.751187,-61.8531,-26.692,465.864,84.6214,221.597,57.7626,271.982,79.0111,-3.72332,212.872,14.4015,140.909,0,0,0,0
15813,250082595,3109,1531.824404,-79.2512,-17.0556,482.438,88.3768,239.666,65.2961,284.018,76.4857,-4.38671,214.43,37.8271,143.98,0,0,0,0
15814,250114224,3109,1527.295257,-86.6407,-7.53159,421.835,120.307,198.233,94.4484,276.92,99.2494,-22.5565,201.448,62.7064,168.877,0,0,0,0
15815,250145855,3109,1437.370440,-140.129,-20.9527,466.517,135.119,203.802,86.6013,254.685,116.289,-61.5916,235.845,42.2216,118.963,0,0,0,0
15816,250177488,3110,1541.968434,-118.608,-24.3765,448.907,162.16,186.052,129.876,279.652,108.834,-17.648,270.831,37.5034,78.7854,0,0,0,0
15817,250209123,3110,1673.514193,-45.1852,-27.7455,481.468,122.907,145.49,167.275,303.621,78.3854,-16.9052,259.155,108.854,96.1939,0,0,0,0
15818,250240760,3111,1650.329668,-45.754,-42.2269,515.08,87.9462,155.992,175.363,273.388,51.1419,37.0454,209.411,123.576,109.367,0,0,0,0
15819,250272399,3111,1536.554442,-66.4213,-97.5437,538.635,65.9275,159.305,188.765,272.01,40.9662,19.3108,198.053,105.766,111.781,0,0,0,0
15820,250304040,3111,1565.685068,-44.0798,-95.9729,611.24,13.7219,211.737,127.166,300.316,27.2286,34.1314,210.926,55.3802,113.891,0,0,0,0
15821,250335683,3112,1564.817642,-34.8367,-81.3473,625.845,-13.244,201.23,148.373,284.014,10.2002,13.3299,180.354,95.0653,135.835,0,0,0,0
15822,250367328,3112,1607.615551,-33.5849,-100.724,614.444,3.78471,233.663,140.71,288.708,15.3952,34.191,194.994,92.9231,123.112,0,0,0,0
15823,250398975,3113,1657.846872,-2.43156,-71.0466,551.215,23.6379,226.347,158.86,302.874,8.1519,52.3112,220.387,64.4383,123.103,0,0,0,0
15824,250430624,3113,1594.202749,-34.2694,-64.4812,572.749,-14.2197,187.646,163.382,303.701,-10.1693,28.5864,263.052,44.3785,153.847,0,0,0,0
15825,250462275,3113,1365.810325,-125.206,-67.7513,574.513,-32.374,137.198,184.394,297.465,-3.47322,6.28484,229.011,53.4141,112.335,0,0,0,0
15826,250493928,3114,1530.872820,-112.133,-98.1337,622.098,-57.235,133.566,207.86,350.293,8.84647,-32.5112,263.197,112.961,132.063,0,0,0,0
15827,250525583,3114,1526.370119,-97.1594,-116.461,611.971,-33.2721,146.177,215.065,313.117,6.1786,-16.3971,285.682,68.3021,143.167,0,0,0,0
15828,250557240,3114,1485.357635,-97.1766,-106.792,592.606,-23.2584,97.788,241.335,318.084,21.8641,-28.1287,299.945,88.3537,80.7375,0,0,0,0
15829,250588899,3115,1429.375091,-94.2923,-98.0671,567.357,-18.1254,82.0837,243.794,290.908,12.55,-27.4172,311.949,75.1841,83.4513,0,0,0,0
15830,250620560,3115,1524.380653,-59.3993,-96.4549,558.157,28.8857,114.694,226.997,315.004,21.0144,-51.2981,296.215,111.382,59.1823,0,0,0,0
15831,250652223,3116,1341.544730,-118.605,-90.6783,574.96,7.89836,50.3025,294.139,280.833,-1.36354,-76.9552,284.789,91.235,44.9896,0,0,0,0
15832,250683888,3116,1405.895186,-135.801,-108.014,602.697,3.07961,63.7184,249.659,319.797,-13.4668,-30.0587,260.802,79.6908,113.792,0,0,0,0
15833,250715555,3116,1434.778122,-93.0964,-102.295,615.547,4.14547,53.1959,244.18,321.686,-19.7852,-76.4871,280.243,120.467,86.9769,0,0,0,0
15834,250747224,3117,1473.896934,-121.383,-93.5783,641.336,-17.6748,97.8019,184.059,327.645,30.7638,-74.0772,292.239,132.669,74.0953,0,0,0,0
15835,250778895,3117,1594.044961,-111.767,-119.807,673.296,6.32782,74.2774,208.581,310.601,37.4427,-59.6613,340.894,142.076,91.7854,0,0,0,0
15836,250810568,3118,1490.809833,-100.143,-105.148,620.077,32.5605,84.8138,165.842,292.631,17.3353,-49.4727,301.078,153.233,78.0038,0,0,0,0
15837,250842243,3118,1574.549380,-138.618,-101.325,643.973,21.6158,142.41,163.232,295.316,36.8841,-11.0555,268.028,176.747,77.3417,0,0,0,0
15838,250873920,3118,1574.333132,-126.084,-94.6136,609.861,23.7858,190.883,147.751,309.479,34.6397,-43.8648,245.983,185.945,90.5663,0,0,0,0
15839,250905599,3119,1600.804379,-69.6477,-89.8477,601.866,39.9583,184.67,165.954,271.242,57.3943,-35.1483,224.086,155.979,94.2981,0,0,0,0
15840,250937280,3119,1857.618305,-10.2031,-31.0845,623.69,29.1209,189.01,171.336,328.127,36.9361,-7.80511,254.58,174.815,99.0954,0,0,0,0
15841,250968963,3120,1758.035925,-63.8569,-38.2665,642.688,12.2863,220.667,153.596,320.082,35.8987,-24.8372,195.618,185.034,119.128,0,0,0,0
15842,251000648,3120,1838.546506,-72.5019,-24.5607,622.621,36.6257,253.257,151.92,332.172,50.1581,-45.0607,200.649,181.111,152.154,0,0,0,0
15843,251032335,3120,1945.039673,-48.2454,-41.6906,649.726,68.6686,269.912,183.373,323.06,35.7703,-9.45959,184.264,179.576,150.085,0,0,0,0
15844,251064024,3121,1956.076368,-65.9801,-27.9327,646.595,61.061,302.624,153.502,295.751,62.8796,-13.3764,228.38,164.833,147.739,0,0,0,0
15845,251095715,3121,2056.416772,-19.8133,-5.12008,611.693,115.216,247.023,181.273,320.501,43.6329,-6.41849,214.793,170.95,182.687,0,0,0,0
15846,251127408,3122,2154.208798,5.36229,29.6899,614.671,98.426,325.673,115.399,309.729,25.1772,43.8531,224.757,150.476,210.997,0,0,0,0
15847,251159103,3122,2133.698120,-13.5606,10.5547,615.763,148.699,300.447,114.529,323.547,42.0638,15.4961,234.785,156.672,184.702,0,0,0,0
15848,251190800,3122,2005.354472,0.525352,6.30716,584.847,100.962,260.027,109.167,319.432,32.6085,16.4484,221.954,148.11,204.967,0,0,0,0
15849,251222499,3123,2049.816682,32.5128,-32.7759,592.875,100.286,244.484,190.677,301.52,22.5064,20.9481,216.289,173.395,187.1,0,0,0,0
15850,251254200,3123,2101.724139,8.50906,-57.9713,647.01,94.5479,294.255,152.933,307.209,17.7583,52.7348,223.182,189.251,172.307,0,0,0,0
15851,251285903,3124,2035.792728,-18.5931,-38.1119,641.204,88.8097,276.771,150.313,325.63,9.65458,27.9933,235.017,182.367,154.738,0,0,0,0
15852,251317608,3124,2302.008736,38.3134,-48.2552,661.218,94.2418,295.41,176.564,348.382,48.5478,37.1864,245.054,238.885,166.462,0,0,0,0
15853,251349315,3124,2339.612318,81.1215,-29.3437,666.461,88.438,295.048,146.068,330.399,67.2263,100.378,219.843,242.502,131.473,0,0,0,0
15854,251381024,3125,2334.449921,87.9384,-31.5444,666.526,125.868,320.808,130.641,313.946,58.7677,95.0877,198.816,232.744,134.852,0,0,0,0
15855,251412735,3125,2252.179048,71.6569,-31.5808,652.878,115.18,251.574,161.64,312.169,63.3807,94.2051,209.203,233.884,117.989,0,0,0,0
15856,251444448,3126,2057.264030,31.3841,-49.7294,653.936,110.602,256.019,118.268,294.185,36.5582,47.3871,178.934,256.212,123.508,0,0,0,0
15857,251476163,3126,2096.313973,37.0129,-46.8233,626.223,151.909,222.713,150.709,294.733,21.161,76.3959,180.048,241.998,140.233,0,0,0,0
15858,251507880,3126,1831.596409,28.6504,-81.9198,593.446,136.329,235.471,119.153,263.885,-4.29823,40.917,169.143,246.44,84.379,0,0,0,0
15859,251539599,3127,1727.528288,-10.8105,-96.9615,594.728,98.6908,221.227,124.399,261.764,-30.69,71.6195,192.935,222.136,78.4915,0,0,0,0
15860,251571320,3127,1822.546814,20.7374,-109.116,590.001,129.164,238.858,130.843,261.783,-61.8672,100.814,204.948,204.324,112.057,0,0,0,0
15861,251603043,3127,1847.557189,11.1868,-81.1051,562.219,98.5199,263.607,153.404,297.661,-99.3959,97.9176,207.242,228.944,107.357,0,0,0,0
15862,251634768,3128,1827.510813,0.644997,-50.207,511.544,125.988,268.296,122.65,316.611,-83.6534,85.5593,195.884,219.967,114.227,0,0,0,0
15863,251666495,3128,1643.321491,-10.9953,-64.2541,465.983,129.402,316.236,88.0254,315.425,-111.826,50.2693,193.355,189.404,82.2981,0,0,0,0
15864,251698224,3129,1633.772819,-21.6267,-69.3039,487.187,138.865,278.796,129.652,300.372,-98.1524,-8.46931,205.293,213.026,78.1349,0,0,0,0
15865,251729955,3129,1439.589399,-83.3566,-84.2988,489.619,154.27,264.478,139.021,244.654,-138.752,-19.5904,151.481,235.126,86.9374,0,0,0,0
15866,251761688,3129,1440.116475,-115.078,-97.4061,492.931,152.91,268.35,161.139,271.532,-126.58,-21.1737,160.967,220.984,71.5416,0,0,0,0
15867,251793423,3130,1482.424172,-135.897,-98.349,496.414,164.253,243.91,190.956,284.278,-148.972,30.3914,134.631,252.747,68.0617,0,0,0,0
15868,251825160,3130,1342.533989,-179.708,-105.404,480.718,163.826,232.652,174.323,249.357,-135.789,62.9417,178.104,192.679,28.8338,0,0,0,0
15869,251856899,3131,1091.366905,-198.617,-151.404,446.195,194.341,208.391,166.69,234.572,-202.895,14.6853,148.604,195.299,35.5055,0,0,0,0
15870,251888640,3131,1229.958269,-174.518,-175.407,463.608,240.852,221.194,160.058,236.248,-170.936,-12.4565,168.371,217.482,55.4643,0,0,0,0
15871,251920383,3131,1192.073689,-192.517,-170.356,411.136,247.364,236.122,156.5,238.263,-177.323,-1.73666,156.268,224.626,63.7277,0,0,0,0
15872,251952128,3132,1155.963695,-186.507,-155.416,398.541,232.927,234.732,178.049,239.473,-205.372,-5.85841,116.664,230.957,77.7736,0,0,0,0
15873,251983875,3132,1024.645704,-202.596,-177.312,404.061,213.492,271.469,145.544,200.081,-196.693,-17.5306,112.7,202.003,69.4263,0,0,0,0
15874,252015624,3133,1086.421931,-150.675,-192.321,435.519,191.113,289.266,122.911,208.158,-159.162,-14.7346,124.638,161.585,70.1249,0,0,0,0
15875,252047375,3133,1216.124282,-134.854,-159.274,390.147,208.616,259.187,128.276,237.099,-120.69,-10.115,146.29,184.355,87.0875,0,0,0,0
15876,252079128,3133,1112.940889,-119.023,-187.231,400.597,143.288,236.919,176.705,229.314,-115.593,-41.3636,143.392,186.305,59.6314,0,0,0,0
15877,252110883,3134,1048.551262,-131.291,-185.132,390.162,150.784,275.588,151.45,240.527,-123.127,-115.56,115.033,176.573,103.544,0,0,0,0
15878,252142640,3134,1113.305219,-136.55,-152.146,401.776,152.454,282.564,151.817,260.931,-102.233,-142.633,104.984,163.604,128.738,0,0,0,0
15879,252174399,3135,930.978492,-149.908,-185.995,365.393,157.066,312.483,120.985,200.344,-86.56,-153.517,94.643,152.464,103.581,0,0,0,0
15880,252206160,3135,1153.296603,-86.2565,-186.957,374.943,182.67,296.269,137.6,199.28,-34.0251,-106.584,103.833,140.066,132.457,0,0,0,0
15881,252237923,3135,1288.725351,-100.704,-149.864,375.609,172.395,301.931,123.281,229.159,-38.2737,-39.4025,102.527,167.683,144.383,0,0,0,0
15882,252269688,3136,1250.310682,-142.142,-125.773,340.154,228.114,316.843,108.58,251.3,-61.5338,-79.4377,120.878,177.277,116.052,0,0,0,0
15883,252301455,3136,1240.385420,-177.679,-71.6279,294.985,220.658,301.629,89.9987,243.236,-27.3574,-85.9547,138.815,198.972,114.711,0,0,0,0
15884,252333224,3137,1303.300202,-164.207,-88.5949,313.523,208.55,338.411,77.746,259.108,-11.0337,-97.3206,187.689,169.573,109.856,0,0,0,0
15885,252364995,3137,1141.562332,-179.834,-71.3976,298.289,180.027,321.379,108.034,275.385,-114.432,-127.836,137.483,206.033,108.432,0,0,0,0
15886,252396768,3137,1140.795099,-137.452,-106.312,301.935,165.856,319.097,154.648,263.125,-97.4706,-161.584,120.662,202.963,115.327,0,0,0,0
15887,252428543,3138,1152.034982,-167.168,-110.173,314.753,164.51,383.192,92.0082,288.264,-85.6575,-146.323,94.0797,248.921,75.6275,0,0,0,0
15888,252460320,3138,939.395070,-196.875,-122.035,315.449,108.213,342.903,97.7452,284.198,-98.9855,-195.618,110.884,226.841,66.6762,0,0,0,0
15889,252492099,3139,1065.608214,-141.681,-103.843,367.146,71.0971,327.805,114.163,288.069,-76.3052,-179.062,120.373,233.535,44.3115,0,0,0,0
15890,252523880,3139,1201.093750,-112.478,-88.7636,431.007,18.739,384.706,130.647,253.412,-42.7779,-166.099,104.875,222.147,65.6802,0,0,0,0
15891,252555663,3139,1189.035806,-125.374,-89.5195,434.812,50.4418,389.605,71.1294,273.209,-29.6025,-160.922,132.277,174.085,68.8949,0,0,0,0
15892,252587448,3140,1264.132918,-98.2604,-91.3877,447.552,36.3735,416.688,96.3557,272.284,-71.9312,-153.289,139.149,163.774,106.825,0,0,0,0
15893,252619235,3140,1265.152832,-151.246,-86.201,480.464,34.0694,376.457,117.024,283.489,-65.3281,-182.258,161.702,173.126,123.855,0,0,0,0
15894,252651024,3141,1176.323080,-163.222,-81.0171,421.198,17.9401,372.354,111.699,279.22,-88.587,-195.145,200.355,193.736,107.792,0,0,0,0
15895,252682815,3141,1124.050414,-211.297,-54.7783,452.218,-31.3077,309.373,107.054,261.223,-62.1945,-161.154,186.677,185.675,142.562,0,0,0,0
