k,n,X,Msm,sum_M_pi,Mplus,B,C,E,H=C-2E,float_resid
9,25588,654796920,-1878366,-1875632,-3753998,-1878862.4468787026,3726.893757405225,3230.4468787028472,-2734.0,4.69299266114831e-10
9,25589,654848099,-1878466,-1875901,-3754367,-1878984.0663441143,3601.1326882285066,3083.066344110175,-2565.0,8.15634848549962e-09
9,25590,654899280,-1878620,-1875939,-3754559,-1879106.0587211915,3653.1174423829652,3167.0587211921875,-2681.0,1.4097167877480388e-09
9,25591,654950463,-1878892,-1876347,-3755239,-1879229.6571941003,3220.3143882006407,2882.657194097231,-2545.0,6.1791070038452744e-09
9,25592,655001648,-1879129,-1876514,-3755643,-1879348.0857146638,3053.171429327689,2834.085714673706,-2615.0,1.9723302102647722e-08
9,25593,655052835,-1879247,-1876619,-3755866,-1879470.6268812753,3075.253762550652,2851.626881273276,-2628.0,4.1000021155923605e-09
9,25594,655104024,-1879240,-1876805,-3756045,-1879590.876875964,3136.7537519279867,2785.8768759647137,-2435.0,1.4406396076083183e-09
9,25595,655155215,-1879511,-1876802,-3756313,-1879711.265272946,3109.530545892194,2909.265272938246,-2709.0,1.5701516531407833e-08
9,25596,655206408,-1879563,-1876948,-3756511,-1879833.718577589,3156.4371551778167,2885.71857757816,-2615.0,2.1496816771104932e-08
9,25597,655257603,-1879755,-1876817,-3756572,-1879953.3059520314,3334.6119040627964,3136.305952034845,-2938.0,6.893969839438796e-09
9,25598,655308800,-1879975,-1877013,-3756988,-1880073.083316113,3158.1666322262026,3060.0833161140417,-2962.0,1.8808350432664156e-09
9,25599,655359999,-1880193,-1877191,-3757384,-1880195.1666150002,3006.333230000455,3004.1666149959765,-3002.0,8.501956472173333e-09
9,25600,655411200,-1880272,-1877594,-3757866,-1880316.224460675,2766.448921349831,2722.2244606595286,-2678.0,3.07736627291888e-08
9,25601,655462403,-1880376,-1877624,-3758000,-1880435.5180622342,2871.0361244683154,2811.518062225644,-2752.0,1.7027559806592762e-08
9,25602,655513608,-1880424,-1877731,-3758155,-1880560.15049329,2965.300986580085,2829.1504932874577,-2693.0,5.169567884877324e-09
9,25603,655564815,-1880601,-1878117,-3758718,-1880680.8457195726,2643.6914391452447,2563.8457195809924,-2484.0,1.6740159480832517e-08
9,25604,655616024,-1880880,-1878284,-3759164,-1880798.646271581,2433.292543162126,2514.646271575032,-2596.0,1.2061718734912574e-08
9,25605,655667235,-1880954,-1878358,-3759312,-1880917.9571276822,2523.9142553643323,2559.957127683928,-2596.0,3.523382474668324e-09
9,25606,655718448,-1881048,-1878591,-3759639,-1881040.4918925487,2441.9837850974873,2449.4918925454267,-2457.0,6.6338543547317386e-09
9,25607,655769663,-1881152,-1878586,-3759738,-1881158.1497177759,2578.299435551744,2572.149717776302,-2566.0,8.603819878771901e-10
9,25608,655820880,-1881347,-1878648,-3759995,-1881277.5016155601,2560.003231120296,2629.501615564719,-2699.0,9.142240742221475e-09
9,25609,655872099,-1881533,-1878763,-3760296,-1881398.3828272296,2500.76565445913,2635.3828272288783,-2770.0,1.3733369996771216e-09
9,25610,655923320,-1881612,-1878758,-3760370,-1881516.4685639467,2662.937127893325,2758.468563948939,-2854.0,4.552930477075279e-09
9,25611,655974543,-1881710,-1879180,-3760890,-1881638.082331987,2386.1646639741957,2458.0823319808596,-2530.0,1.247644831892103e-08
9,25612,656025768,-1881738,-1879087,-3760825,-1881756.5005780743,2688.0011561485007,2669.5005780785605,-2651.0,8.620190783403814e-09
9,25613,656076995,-1881865,-1879391,-3761256,-1881874.573300095,2493.1466001900844,2483.5733001028875,-2474.0,1.5690602594986558e-08
9,25614,656128224,-1882085,-1879546,-3761631,-1881995.8810807331,2360.762161466293,2449.8810807352393,-2539.0,4.185494617559016e-09
9,25615,656179455,-1882279,-1879667,-3761946,-1882116.567985169,2287.135970337782,2449.5679851749537,-2612.0,1.212538336403668e-08
9,25616,656230688,-1882351,-1879864,-3762215,-1882235.4811251713,2255.9622503425926,2371.4811251723613,-2487.0,2.130036591552198e-09
9,25617,656281923,-1882450,-1880045,-3762495,-1882352.4070993927,2209.8141987854615,2307.407099387956,-2405.0,9.549694368615746e-09
9,25618,656333160,-1882447,-1879912,-3762359,-1882473.2272983398,2587.4545966796577,2561.227298330732,-2535.0,1.8193532014265656e-08
9,25619,656384399,-1882680,-1880275,-3762955,-1882589.6428222228,2224.2856444455683,2314.642822224181,-2405.0,2.7939677238464355e-09
9,25620,656435640,-1882807,-1880310,-3763117,-1882709.2562472331,2301.5124944662675,2399.256247236817,-2497.0,7.366907084360719e-09
9,25621,656486883,-1882837,-1880563,-3763400,-1882826.6109241615,2253.22184832301,2263.610924160015,-2274.0,2.979504643008113e-09
9,25622,656538128,-1883024,-1880766,-3763790,-1882944.8939098404,2099.787819680758,2178.89390983714,-2258.0,6.477421266026795e-09
9,25623,656589375,-1883306,-1880574,-3763880,-1883062.7983406088,2245.596681217663,2488.798340608675,-2732.0,3.128661774098873e-10
9,25624,656640624,-1883582,-1880601,-3764183,-1883183.5691766297,2184.1383532593027,2582.5691766402415,-2981.0,2.1180312614887953e-08
9,25625,656691875,-1883797,-1880784,-3764581,-1883302.2529001443,2023.5058002886362,2518.2529001377525,-3013.0,1.3131284504197538e-08
9,25626,656743128,-1883809,-1880929,-3764738,-1883418.4750610332,2098.950122066308,2489.475061039275,-2880.0,1.2241798685863614e-08
9,25627,656794383,-1884011,-1880923,-3764934,-1883539.382871856,2144.7657437119633,2616.3828718647355,-3088.0,1.750777300912887e-08
9,25628,656845640,-1884181,-1881023,-3765204,-1883656.4239826775,2108.847965355031,2633.423982688323,-3158.0,2.1615051082335413e-08
9,25629,656896899,-1884190,-1881226,-3765416,-1883774.683889047,2133.3677780940197,2548.6838890351046,-2964.0,2.381057129241526e-08
9,25630,656948160,-1884320,-1881026,-3765346,-1883896.3202150378,2446.640430075582,2870.32021503312,-3294.0,9.342329576611519e-09
9,25631,656999423,-1884495,-1880978,-3765473,-1884015.966258526,2558.9325170521624,3037.966258525702,-3517.0,7.585185812786222e-10
9,25632,657050688,-1884745,-1880978,-3765723,-1884135.8211648806,2548.642329761293,3157.821164878387,-3767.0,4.5183696784079075e-09
9,25633,657101955,-1884748,-1881002,-3765750,-1884255.4138892498,2760.8277784995735,3253.413889249152,-3746.0,1.2696546036750078e-09
9,25634,657153224,-1884827,-1880961,-3765788,-1884374.206422572,2960.4128451440483,3413.2064225797003,-3866.0,1.535227056592703e-08
9,25635,657204495,-1884983,-1881138,-3766121,-1884496.935320888,2872.870641775895,3358.9353208840575,-3845.0,7.779817678965628e-09
9,25636,657255768,-1885052,-1881233,-3766285,-1884616.786985355,2948.5739707099274,3383.786985358569,-3819.0,7.210473995655775e-09
9,25637,657307043,-1884875,-1881459,-3766334,-1884734.5763568075,3135.1527136149816,3275.5763568108778,-3416.0,6.7739165388047695e-09
9,25638,657358320,-1885022,-1881269,-3766291,-1884856.011499878,3421.022999756038,3587.011499882393,-3753.0,8.747520041652024e-09
9,25639,657409599,-1885238,-1881373,-3766611,-1884977.9812201308,3344.9624402616173,3604.981220124828,-3865.0,1.1961674317717552e-08
9,25640,657460880,-1885289,-1881389,-3766678,-1885097.2719430837,3516.543886167463,3708.271943086542,-3900.0,5.6206772569566965e-09
9,25641,657512163,-1885448,-1881398,-3766846,-1885218.2624575489,3590.524915097747,3820.2624575618393,-4050.0,2.593151293694973e-08
9,25642,657563448,-1885655,-1881495,-3767150,-1885339.5587013424,3529.117402684875,3844.558701343064,-4160.0,1.2532836990430951e-09
9,25643,657614735,-1885785,-1881597,-3767382,-1885457.2814873075,3532.5629746150225,3860.2814873012185,-4188.0,1.2585587683133781e-08
9,25644,657666024,-1885952,-1881708,-3767660,-1885581.531529433,3503.063058866188,3873.5315294326283,-4244.0,9.313225746154785e-10
9,25645,657717315,-1886127,-1881843,-3767970,-1885703.179819153,3436.3596383058466,3860.1798191469943,-4284.0,1.1857991921715438e-08
9,25646,657768608,-1886276,-1882045,-3768321,-1885822.3696366325,3323.739273265004,3777.3696366422455,-4231.0,1.948683348018676e-08
9,25647,657819903,-1886411,-1882039,-3768450,-1885941.8919601825,3433.78392036492,3902.891960185634,-4372.0,6.348273018375039e-09
9,25648,657871200,-1886422,-1882256,-3768678,-1886061.2301141974,3444.460228394717,3805.2301141964426,-4166.0,1.8317223293706775e-09
9,25649,657922499,-1886439,-1882363,-3768802,-1886182.9800362005,3563.9600724009797,3819.980036187103,-4076.0,2.677370503079146e-08
9,25650,657973800,-1886535,-1882473,-3769008,-1886308.2964013184,3608.592802636791,3835.2964013240144,-4062.0,1.1237716535106301e-08
9,25651,658025103,-1886668,-1882680,-3769348,-1886425.7613972053,3503.5227944105864,3745.7613972005274,-3988.0,9.531504474580288e-09
9,25652,658076408,-1886522,-1882936,-3769458,-1886546.3101237768,3634.6202475535683,3610.3101237774963,-3586.0,1.4242687029764056e-09
9,25653,658127715,-1886587,-1883257,-3769844,-1886667.6203500035,3491.2407000069506,3410.620350012802,-3330.0,1.8653736333362758e-08
9,25654,658179024,-1886652,-1883519,-3770171,-1886788.0688981612,3405.1377963223495,3269.0688981552403,-3133.0,1.1868905858136714e-08
9,25655,658230335,-1886862,-1883639,-3770501,-1886910.402404,3319.8048080001026,3271.402403991877,-3223.0,1.6349076759070158e-08
9,25656,658281648,-1887144,-1883769,-3770913,-1887031.6645426664,3150.329085332807,3262.6645426645473,-3375.0,3.712557372637093e-09
9,25657,658332963,-1887171,-1883782,-3770953,-1887153.000292193,3353.0005843858235,3371.0002921842006,-3389.0,1.7422280507162213e-08
9,25658,658384280,-1887390,-1884021,-3771411,-1887270.9651328176,3130.930265635252,3249.965132820009,-3369.0,4.765752237290144e-09
9,25659,658435599,-1887664,-1884292,-3771956,-1887393.2792035588,2830.5584071176127,3101.279203550612,-3372.0,1.6389094525948167e-08
9,25660,658486920,-1887894,-1884259,-3772153,-1887512.3601321809,2871.7202643617056,3253.3601321727247,-3635.0,1.625630829948932e-08
9,25661,658538243,-1887936,-1884382,-3772318,-1887630.2892267548,2942.5784535096027,3248.289226754745,-3554.0,1.127773430198431e-10
9,25662,658589568,-1888178,-1884460,-3772638,-1887751.3745677883,2864.749135576654,3291.374567779365,-3718.0,1.792432158254087e-08
9,25663,658640895,-1888316,-1884512,-3772828,-1887869.692855904,2911.3857118082233,3357.692855908448,-3804.0,8.672941476106644e-09
9,25664,658692224,-1888441,-1884441,-3772882,-1887987.8413827182,3093.6827654363587,3546.8413827295053,-4000.0,2.265187504235655e-08
9,25665,658743555,-1888426,-1884641,-3773067,-1888104.3041177639,3141.6082355277613,3463.3041177599525,-3785.0,7.856215233914554e-09
9,25666,658794888,-1888587,-1884815,-3773402,-1888224.0729885926,3046.1459771851078,3409.07298859405,-3772.0,2.992237568832934e-09
9,25667,658846223,-1888701,-1884949,-3773650,-1888342.3821230186,3034.76424603723,3393.3821230203703,-3752.0,3.510649548843503e-09
9,25668,658897560,-1888896,-1885238,-3774134,-1888462.4616755226,2790.9233510452323,3224.4616755211,-3658.0,3.0322553357109427e-09
9,25669,658948899,-1888934,-1885288,-3774222,-1888579.859401388,2937.7188027761877,3291.859401391862,-3646.0,7.536073098890483e-09
9,25670,659000240,-1889187,-1885618,-3774805,-1888701.599078499,2598.198156998027,3083.599078496749,-3569.0,4.529283614829183e-09
9,25671,659051583,-1889440,-1885695,-3775135,-1888818.5270449119,2502.0540898237377,3123.5270449181,-3745.0,1.2461896403692663e-08
9,25672,659102928,-1889499,-1885840,-3775339,-1888938.5358341066,2538.0716682132334,3098.5358341109713,-3659.0,8.70932126417756e-09
9,25673,659154275,-1889530,-1885777,-3775307,-1889056.806393585,2806.61278716987,3279.8063935889268,-3753.0,7.983544492162764e-09
9,25674,659205624,-1889616,-1885853,-3775469,-1889176.295373906,2883.5907478118315,3323.295373905652,-3763.0,5.275069270282984e-10
9,25675,659256975,-1889601,-1885868,-3775469,-1889296.3665618917,3123.733123783488,3428.366561897147,-3733.0,1.0806616046465933e-08
9,25676,659308328,-1889781,-1885685,-3775466,-1889416.1106614226,3366.221322845202,3731.110661425012,-4096.0,4.8221409088000655e-09
9,25677,659359683,-1889949,-1885699,-3775648,-1889535.464173484,3422.9283469677903,3836.464173487935,-4250.0,8.079950930550694e-09
9,25678,659411040,-1890135,-1885790,-3775925,-1889653.6219067127,3382.2438134253025,3863.6219067161373,-4345.0,6.972186383791268e-09
9,25679,659462399,-1890395,-1885819,-3776214,-1889769.9645494733,3325.929098946508,3950.9645494725137,-4576.0,1.4806573744863272e-09
9,25680,659513760,-1890606,-1885919,-3776525,-1889890.1247115822,3255.2494231644087,3971.1247115921724,-4687.0,1.9936123862862587e-08
9,25681,659565123,-1890760,-1886155,-3776915,-1890009.2396921117,3103.479384223465,3854.239692117135,-4605.0,1.0804797057062387e-08
9,25682,659616488,-1890833,-1886447,-3777280,-1890127.3069585483,2974.613917096518,3680.3069585500043,-4386.0,3.4906406654044986e-09
9,25683,659667855,-1891087,-1886502,-3777589,-1890243.921836378,2898.8436727561057,3741.9218363818964,-4585.0,7.68704921938479e-09
9,25684,659719224,-1891034,-1886581,-3777615,-1890362.8770488878,3110.754097775556,3781.8770488905,-4453.0,5.4442352848127484e-09
9,25685,659770595,-1891209,-1886495,-3777704,-1890481.1145418917,3258.229083783459,3986.1145418868136,-4714.0,9.831637726165354e-09
9,25686,659821968,-1891448,-1886555,-3778003,-1890600.1809309642,3197.361861928366,4045.180930956967,-4893.0,1.4431861927732825e-08
9,25687,659873343,-1891576,-1886498,-3778074,-1890716.5604497537,3359.1208995073102,4218.560449749789,-5078.0,7.732523954473436e-09
9,25688,659924720,-1891691,-1886846,-3778537,-1890835.866385785,3134.732771569863,3989.866385791932,-4845.0,1.4000761439092457e-08
9,25689,659976099,-1891663,-1886941,-3778604,-1890953.592767222,3303.185534444172,4012.5927672200314,-4722.0,4.10909706261009e-09
9,25690,660027480,-1891831,-1887273,-3779104,-1891071.9328449748,3039.865689949598,3798.932844975423,-4558.0,1.2478267308324575e-09
9,25691,660078863,-1891951,-1887457,-3779408,-1891194.5392146176,2981.0784292351454,3737.5392146154018,-4494.0,4.341927706263959e-09
9,25692,660130248,-1892215,-1887205,-3779420,-1891307.5160256405,3195.032051281072,4102.516025648821,-5010.0,1.6569174476899207e-08
9,25693,660181635,-1892248,-1887155,-3779403,-1891432.2894631496,3461.578926299233,4277.289463150743,-5093.0,2.253727870993316e-09
9,25694,660233024,-1892489,-1887132,-3779621,-1891548.0052899178,3475.0105798356235,4416.005289919385,-5357.0,3.1468516681343317e-09
9,25695,660284415,-1892657,-1887107,-3779764,-1891667.705482057,3571.410964114126,4560.705482057727,-5550.0,1.3278622645884752e-09
9,25696,660335808,-1892793,-1886950,-3779743,-1891785.0213592355,3827.042718471028,4835.021359226641,-5843.0,1.7746060620993376e-08
9,25697,660387203,-1893002,-1887092,-3780094,-1891906.225731379,3718.4514627577737,4814.225731367712,-5910.0,2.234992280136794e-08
9,25698,660438600,-1893064,-1887185,-3780249,-1892023.560750581,3798.1215011621825,4838.560750583554,-5879.0,4.925823304802179e-09
9,25699,660489999,-1893114,-1887158,-3780272,-1892144.4236298464,4016.8472596928477,4986.42362984681,-5956.0,7.73070496506989e-10
9,25700,660541400,-1893406,-1887109,-3780515,-1892262.332910465,4009.665820930153,5153.33291045773,-6297.0,1.4693796401843429e-08
9,25701,660592803,-1893588,-1887202,-3780790,-1892382.516854659,3975.0337093179114,5180.516854649499,-6386.0,1.8913851818069816e-08
9,25702,660644208,-1893690,-1887251,-3780941,-1892499.2928548953,4057.585709790699,5248.292854900975,-6439.0,1.1250449460931122e-08
9,25703,660695615,-1893808,-1887361,-3781169,-1892618.227505786,4067.455011572223,5257.227505783328,-6447.0,5.567926564253867e-09
9,25704,660747024,-1893846,-1887435,-3781281,-1892740.0365441155,4199.073088231031,5305.036544097267,-6411.0,3.6496203392744064e-08
9,25705,660798435,-1894052,-1887398,-3781450,-1892855.6196925452,4261.239385090303,5457.619692537603,-6654.0,1.5095793060027063e-08
9,25706,660849848,-1894091,-1887633,-3781724,-1892975.013621316,4226.027242632117,5342.013621314833,-6458.0,2.4519977159798145e-09
9,25707,660901263,-1894101,-1887544,-3781645,-1893095.3908337771,4545.781667554285,5551.390833776282,-6557.0,1.7207639757543802e-09
9,25708,660952680,-1894289,-1887814,-3782103,-1893214.3289543553,4325.657908710651,5400.328954351764,-6475.0,7.123162504285574e-09
9,25709,661004099,-1894350,-1888011,-3782361,-1893332.557310436,4304.114620871842,5321.55731043133,-6339.0,9.182258509099483e-09
9,25710,661055520,-1894650,-1888348,-3782998,-1893452.0814708099,3906.162941619754,5104.0814708031185,-6302.0,1.351691025774926e-08
9,25711,661106943,-1894814,-1888545,-3783359,-1893573.5246532685,3788.0493065370247,5028.524653265665,-6269.0,5.695255822502077e-09
9,25712,661158368,-1894909,-1888661,-3783570,-1893692.9091674385,3815.8183348770253,5031.909167443837,-6248.0,1.0648363968357444e-08
9,25713,661209795,-1894910,-1888657,-3783567,-1893812.771268687,4058.5425373739563,5155.771268680369,-6253.0,1.3218595995567739e-08
9,25714,661261224,-1895117,-1888818,-3783935,-1893935.3485889176,3935.6971778352745,5117.3485889129015,-6299.0,9.471477824263275e-09
9,25715,661312655,-1895168,-1889015,-3784183,-1894051.3596365452,3919.7192730903625,5036.359636538041,-6153.0,1.428088580723852e-08
9,25716,661364088,-1895395,-1889029,-3784424,-1894173.5199630007,3923.0399260013364,5144.519963005037,-6366.0,8.738425094634295e-09
9,25717,661415523,-1895408,-1889190,-3784598,-1894296.4505021109,3994.901004221756,5106.450502112586,-6218.0,3.4160620998591185e-09
9,25718,661466960,-1895571,-1889389,-3784960,-1894414.5897300614,3869.1794601227157,5025.589730063254,-6182.0,3.792592906393111e-09
9,25719,661518399,-1895681,-1889515,-3785196,-1894534.384979439,3872.769958877936,5019.384979453134,-6166.0,2.833257894963026e-08
9,25720,661569840,-1895819,-1889588,-3785407,-1894656.4302686735,3905.860537346918,5068.430268672838,-6231.0,1.24236976262182e-09
9,25721,661621283,-1895827,-1889456,-3785283,-1894773.720563819,4264.441127637867,5317.720563821678,-6371.0,5.489710019901395e-09
9,25722,661672728,-1895927,-1889487,-3785414,-1894894.6016076575,4375.203215315007,5407.601607673869,-6440.0,3.273089532740414e-08
9,25723,661724175,-1896162,-1889521,-3785683,-1895013.683497864,4344.366995728109,5492.683497861551,-6641.0,5.007677827961743e-09
