n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
30307,918574863,11419,-1513.976096,-633.023,-150.521,306.773,116.241,-158.846,57.6945,179.959,-165.887,-341.754,-210.383,-7.64793,-282.287,89.1504,-313.444,0,0
30308,918635480,11420,-1644.772491,-679.513,-168.664,318.678,62.3873,-145.14,43.0824,158.506,-124.866,-351.253,-166.508,-15.0966,-320.733,93.9116,-349.564,0,0
30309,918696099,11421,-1690.957107,-723.096,-164.652,348.531,67.5349,-137.61,0.761673,190.494,-128.526,-345.512,-218.294,-75.7813,-317.43,91.1503,-278.528,0,0
30310,918756720,11422,-1774.097313,-676.671,-136.746,344.537,53.5131,-201.903,40.3883,128.103,-122.7,-359.492,-272.132,-88.4895,-311.203,165.458,-336.76,0,0
30311,918817343,11422,-1737.617780,-675.339,-121.788,304.545,33.6595,-135.084,18.9538,130.149,-145.485,-325.547,-209.12,-86.4176,-312.786,131.462,-344.82,0,0
30312,918877968,11423,-1693.864269,-685.998,-144.833,270.438,97.7971,-99.5001,-1.54704,160.383,-125.953,-308.661,-207.545,-73.2952,-359.255,125.707,-341.603,0,0
30313,918938595,11424,-1448.525493,-575.751,-188.826,361.492,81.8817,-111.029,77.4311,121.614,-139.129,-257.365,-162.306,-69.5747,-397.065,197.786,-387.684,0,0
30314,918999224,11425,-1443.870075,-604.496,-198.924,408.434,20.1841,-98.1544,42.6982,160.849,-80.5278,-278.172,-188.658,-50.5703,-386.512,199.937,-389.958,0,0
30315,919059855,11425,-1374.555559,-556.333,-231.869,374.589,104.1,-49.4562,50.3149,167.329,-82.4485,-281.878,-211.292,-101.363,-393.821,253.651,-416.079,0,0
30316,919120488,11426,-1452.506710,-578.163,-171.918,339.472,110.451,-35.9329,23.0541,177.441,-117.619,-311.732,-279.782,-68.8217,-418.497,313.443,-433.901,0,0
30317,919181123,11427,-1735.019281,-564.085,-174.916,277.621,79.5277,-98.3521,25.8491,174.857,-134.604,-329.916,-283.976,-113.984,-417.65,280.333,-455.724,0,0
30318,919241760,11428,-1821.828464,-555.999,-159.917,257.657,35.6552,-61.4849,-14.6515,159.151,-184.264,-344.834,-266.979,-104.989,-462.778,321.712,-440.107,0,0
30319,919302399,11428,-2010.711697,-626.006,-189.866,271.802,43.8947,-101.614,-12.2674,129.384,-215.182,-299.948,-239.597,-141.32,-449.89,267.767,-447.869,0,0
30320,919363040,11429,-2072.978207,-594.005,-182.92,313.885,-15.9282,-131.098,1.46535,138.802,-244.907,-277.062,-308.869,-116.5,-397.021,219.458,-478.277,0,0
30321,919423683,11430,-2222.717596,-641.097,-193.821,269.969,-14.7498,-115.35,5.08104,103.845,-258.629,-319.919,-297.01,-127.237,-422.302,243.541,-455.04,0,0
30322,919484328,11431,-2115.759397,-584.181,-203.826,308.101,-24.4649,-114.601,26.8161,40.263,-242.358,-266.167,-268.067,-113.051,-441.457,215.462,-448.229,0,0
30323,919544975,11432,-2244.521129,-595.357,-216.78,283.339,-40.2879,-142.794,80.3746,46.4924,-306.28,-214.424,-282.138,-107.625,-444.148,145.074,-449.967,0,0
30324,919605624,11432,-2072.349035,-484.526,-223.736,291.412,-28.9537,-93.0499,44.0508,53.7856,-270.192,-230.483,-314.761,-98.4654,-425.502,154.907,-446.834,0,0
30325,919666275,11433,-2087.314041,-513.787,-184.641,314.644,-16.784,-107.307,19.4804,106.261,-277.982,-221.007,-362.255,-84.8628,-435.333,78.4974,-402.237,0,0
30326,919726928,11434,-2111.621538,-527.041,-175.651,317.818,-40.4515,-58.5063,-7.60587,140.305,-294.032,-247.519,-412.373,-70.2902,-421.249,126.013,-441.037,0,0
30327,919787583,11435,-1973.071128,-484.387,-105.508,261.099,-3.2283,-12.7019,-54.2272,139.536,-244.825,-238.298,-361.373,-98.5392,-453.029,159.384,-476.973,0,0
30328,919848240,11435,-2184.229210,-454.726,-81.4687,170.265,18.0427,-62.0233,-59.3787,114.823,-250.416,-243.484,-338.297,-147.783,-523.795,141.287,-467.278,0,0
30329,919908899,11436,-2081.397641,-401.156,-56.3786,261.54,-68.574,6.65797,-97.712,148.179,-283.473,-199.952,-349.997,-145.164,-577.239,107.75,-425.879,0,0
30330,919969560,11437,-1976.696730,-385.58,-45.2908,215.755,9.69466,-34.427,-68.1561,135.278,-263.134,-245.312,-325.202,-115.536,-587.925,136.52,-403.382,0,0
30331,920030223,11438,-2080.070044,-376.095,-22.1519,169.131,-4.03534,-101.689,8.44929,144.88,-275.055,-257.776,-358.764,-103.882,-605.933,72.2078,-369.355,0,0
30332,920090888,11438,-2025.089670,-396.603,-33.1177,117.34,21.4483,-2.95525,-1.82047,146.105,-266.105,-240.346,-344.103,-142.672,-598.581,130.297,-413.976,0,0
30333,920151555,11439,-1817.040180,-325.204,-28.93,123.709,77.6017,-50.1649,57.9668,114.579,-238.633,-248.476,-291.164,-194.188,-588.88,175.986,-401.243,0,0
30334,920212224,11440,-1773.110182,-342.797,-10.8469,114.966,50.0283,-65.3725,115.633,103.436,-193.62,-259.662,-304.719,-201.519,-586.305,167.863,-360.196,0,0
30335,920272895,11441,-1797.931699,-409.482,-46.7127,202.436,9.34528,-82.4052,106.186,127.037,-185.538,-280.252,-294.351,-161.974,-564.66,120.517,-338.077,0,0
30336,920333568,11441,-1631.253255,-400.16,-49.5808,194.687,30.7646,-37.9069,89.1463,149.381,-129.204,-291.835,-208.561,-201.12,-517.08,116.088,-375.872,0,0
30337,920394243,11442,-1166.757068,-282.93,-9.3978,202.045,25.1325,-35.9474,172.812,146.417,-111.994,-253.432,-209.843,-151.201,-505.171,168.672,-321.92,0,0
30338,920454920,11443,-1138.988666,-260.692,-9.31945,230.503,0.549996,-89.1598,258.299,160.894,-127.854,-292.076,-251.544,-140.348,-411.228,138.317,-345.33,0,0
30339,920515599,11444,-1280.695024,-269.547,-80.0876,270.909,-7.03088,-69.3147,220.908,174.181,-136.577,-314.211,-249.238,-170.71,-443.01,148.059,-355.026,0,0
30340,920576280,11444,-1244.341192,-304.395,-81.9604,311.308,-74.6183,-74.3572,265.631,146.344,-69.3711,-295.329,-207.586,-137.867,-519.119,157.138,-360.158,0,0
30341,920636963,11445,-1352.115978,-347.334,-90.7821,345.761,-54.2605,-114.578,309.471,114.505,-103.423,-298.319,-213.218,-150.21,-535.886,108.29,-322.132,0,0
30342,920697648,11446,-1295.829843,-346.266,-79.6061,331.154,10.3143,-83.7933,264.957,95.0409,-150.953,-270.43,-212.052,-157.086,-547.116,146.995,-296.989,0,0
30343,920758335,11447,-1233.385052,-290.291,-80.379,284.761,53.6705,-110.781,308.564,98.2636,-143.811,-303.282,-208.56,-158.302,-564.42,147.336,-266.154,0,0
30344,920819024,11447,-1025.505264,-318.308,-48.2565,252.096,123.185,-95.0025,300.46,104.105,-96.8673,-224.401,-212.756,-188.694,-488.721,111.39,-243.735,0,0
30345,920879715,11448,-784.657984,-263.417,-49.9806,288.696,89.5901,-8.22572,276.12,188.206,-82.722,-215.661,-214.463,-222.971,-431.576,121.585,-259.839,0,0
30346,920940408,11449,-778.733999,-265.519,-63.8093,260.132,97.157,-48.2151,314.785,179.552,-90.4474,-224.238,-244.09,-181.394,-416.883,164.15,-259.913,0,0
30347,921001103,11450,-780.859061,-201.713,-107.587,256.781,136.56,-88.4391,313.502,184.708,-98.2436,-174.836,-308.372,-206.031,-397.748,188.008,-277.449,0,0
30348,921061800,11450,-656.666259,-145.9,-84.3667,235.263,82.0665,-25.607,327.279,152.055,-108.296,-172.076,-276.639,-177.868,-443.509,228.761,-247.829,0,0
30349,921122499,11451,-650.604233,-127.179,-65.0955,281.799,16.6282,-40.719,335.056,141.525,-103.892,-185.812,-268.415,-149.705,-431.282,184.544,-238.059,0,0
30350,921183200,11452,-684.148701,-165.45,-87.9289,251.436,34.1321,-65.833,354.835,160.809,-96.7479,-149.657,-247.327,-138.862,-428.613,170.778,-275.72,0,0
30351,921243903,11453,-667.994786,-166.814,-98.6089,301.02,-32.3622,-65.7103,333.438,153.152,-101.481,-90.8525,-301.105,-95.1539,-419.564,217.94,-301.894,0,0
30352,921304608,11453,-854.311213,-198.17,-96.3935,260.598,4.2448,-69.0593,311.268,117.307,-79.0865,-130.19,-284.742,-119.198,-414.581,180.049,-336.359,0,0
30353,921365315,11454,-1190.804673,-293.618,-125.127,229.282,57.7998,-127.117,318.104,181.84,-89.0693,-164.9,-360.804,-139.434,-414.551,124.372,-387.581,0,0
30354,921426024,11455,-1219.640829,-306.059,-139.863,220.855,92.4059,-94.1749,286.759,159.12,-100.796,-156.819,-360.362,-134.299,-425.584,149.603,-410.426,0,0
30355,921486735,11456,-1304.774410,-351.593,-190.547,291.64,54.9024,-18.2351,265.297,175.276,-163.658,-140.87,-388.852,-180.814,-442.013,164.476,-379.784,0,0
30356,921547448,11456,-1342.914274,-356.118,-165.337,255.206,31.6132,-24.1235,258.012,193.621,-189.456,-118.999,-393.276,-172.079,-405.597,102.047,-358.428,0,0
30357,921608163,11457,-1235.251984,-323.736,-197.972,242.932,48.1039,-39.4749,278.842,223.15,-159.636,-133.706,-387.11,-176.561,-351.986,73.989,-332.087,0,0
30358,921668880,11458,-1301.169855,-339.347,-205.713,247.599,17.7565,-64.3661,315.437,210.303,-184.917,-144.244,-390.96,-146.681,-374.626,57.8432,-299.255,0,0
30359,921729599,11459,-1302.262738,-311.05,-191.402,273.427,0.356119,-94.3727,320.273,199.896,-198.901,-175.786,-399.954,-117.096,-367.561,50.7121,-290.804,0,0
30360,921790320,11459,-934.800748,-259.745,-129.094,256.087,24.0025,-97.3833,315.863,196.986,-142.955,-143.674,-376.939,-110.959,-249.287,65.4764,-283.178,0,0
30361,921851043,11460,-973.375504,-267.533,-141.734,219.855,30.5957,-180.622,370.807,234.575,-143.686,-161.015,-354.083,-56.977,-276.749,53.4196,-300.229,0,0
30362,921911768,11461,-936.907786,-265.313,-154.48,222.617,14.351,-145.461,321.404,234.04,-151.481,-125.195,-340.709,-43.8493,-324.52,123.083,-301.395,0,0
30363,921972495,11462,-1145.986269,-298.186,-186.071,178.486,59.9415,-184.587,344.23,210.192,-174.604,-103.845,-346.619,-69.1611,-236.692,26.31,-365.38,0,0
30364,922033224,11462,-1096.457336,-274.05,-189.768,203.189,49.6908,-194.716,368.176,185.533,-166.144,-192.971,-306.408,-54.0539,-188.329,59.1683,-395.774,0,0
30365,922093955,11463,-1319.265742,-316.008,-194.413,108.051,90.3862,-245.731,391.004,218.872,-171.938,-196.3,-341.817,-69.9226,-190.19,-3.99668,-397.263,0,0
30366,922154688,11464,-1538.080902,-317.958,-176.061,37.8556,89.077,-274.806,364.71,197.459,-177.797,-227.496,-373.877,-24.8896,-261.703,8.24738,-400.843,0,0
30367,922215423,11465,-1584.552444,-357,-166.657,59.7663,73.6605,-276.589,327.363,165.552,-172.266,-260.343,-359.219,21.0679,-173.32,-98.1987,-368.369,0,0
30368,922276160,11465,-1370.134748,-319.034,-108.358,19.6167,66.5117,-283.84,395.243,149.014,-140.261,-237.539,-325.503,-13.2946,-137.103,-116.897,-318.69,0,0
30369,922336899,11466,-1469.132318,-322.161,-128.906,35.4685,31.2535,-258.744,336.009,136.288,-122.057,-276.533,-368.783,51.9196,-132.91,-150.438,-299.54,0,0
30370,922397640,11467,-1394.643683,-292.28,-113.558,115.367,-66.0622,-234.706,290.657,127.873,-110.916,-240.584,-388.543,65.73,-169.837,-67.7907,-309.992,0,0
30371,922458383,11468,-1603.987826,-389.492,-134.159,133.373,2.73272,-265.669,268.421,122.9,-143.976,-205.79,-402.817,25.8862,-207.495,-100.261,-307.643,0,0
30372,922519128,11468,-1541.783104,-382.696,-134.762,106.159,-50.48,-241.52,221.187,130.673,-136.838,-143.913,-398.812,13.6714,-158.677,-94.1588,-271.616,0,0
30373,922579875,11469,-1479.458020,-392.993,-120.315,96.2113,-33.8008,-200.66,221.246,122.76,-172.311,-55.0969,-362.945,20.6524,-270.964,-45.1518,-286.09,0,0
30374,922640624,11470,-1584.396977,-446.282,-97.9718,73.0991,-22.9047,-240.626,243.949,113.284,-147.168,-139.411,-360.444,-22.3527,-223.501,-54.6281,-259.441,0,0
30375,922701375,11471,-1687.011398,-464.663,-84.4753,22.1995,-18.2286,-249.421,293.655,99.4931,-152.357,-189.017,-322.428,-9.06282,-290.931,-89.9781,-231.797,0,0
30376,922762128,11472,-1676.605714,-481.037,-99.0834,15.0808,3.71642,-241.507,295.414,153.703,-128.898,-155.258,-395.347,8.14229,-330.11,-88.8743,-232.547,0,0
30377,922822883,11472,-1627.049728,-469.503,-40.6404,-24.8781,23.443,-232.423,243.289,124.291,-125.369,-159.137,-330.915,-61.4615,-254.353,-64.686,-254.707,0,0
30378,922883640,11473,-1405.074647,-391.961,-54.1998,-7.8428,33.2756,-171.333,276.114,170.623,-108.69,-168.716,-289.261,-55.5228,-262.815,-94.0018,-280.744,0,0
30379,922944399,11474,-1158.913123,-351.512,-37.708,81.1936,13.2199,-237.366,359.872,125.832,-27.9709,-140.315,-275.454,-71.2191,-238.763,-124.197,-234.525,0,0
30380,923005160,11475,-1145.821067,-345.056,7.67919,-15.7244,69.9912,-225.283,384.69,137.731,-65.1509,-167.041,-269.957,-76.5227,-199.925,-157.218,-224.036,0,0
30381,923065923,11475,-950.723949,-256.691,-33.7802,47.3056,32.8195,-131.145,389.625,176.625,-134.757,-158.098,-277.446,-98.0766,-170.336,-137.76,-199.009,0,0
30382,923126688,11476,-1159.251971,-328.319,4.65577,-5.617,-12.1915,-158.236,375.324,199.144,-176.885,-146.543,-239.502,-89.393,-243.994,-137.382,-200.313,0,0
30383,923187455,11477,-1148.684352,-368.04,23.1429,-33.38,-12.4204,-167.865,366.026,234.604,-161.678,-121.011,-209.991,-95.4859,-262.411,-170.991,-169.184,0,0
30384,923248224,11478,-1092.342183,-401.753,32.6276,23.585,-80.4361,-99.0793,377.014,188.061,-133.285,-122.278,-217.697,-102.193,-281.359,-80.3527,-195.197,0,0
30385,923308995,11478,-1382.143724,-425.558,15.1635,20.8156,-69.6167,-186.885,381.951,220.452,-150.278,-145.72,-283.178,-167.172,-351.863,-28.9759,-211.279,0,0
30386,923369768,11479,-1251.391919,-386.356,-6.4052,-8.11843,-7.57973,-103.808,311.708,202.724,-126.82,-162.116,-296.038,-164.681,-270.929,-8.25992,-224.712,0,0
30387,923430543,11480,-1317.541461,-393.246,37.1795,-21.8389,-48.762,-115.617,336.4,225.993,-175.164,-106.461,-325.594,-236.123,-265.564,1.77986,-230.524,0,0
30388,923491320,11481,-1157.635465,-341.128,49.6596,-20.7268,-33.786,-145.428,354.099,271.7,-155.287,-93.5118,-339.575,-185.593,-240.219,-48.7388,-229.1,0,0
30389,923552099,11481,-1706.249820,-473.103,4.19079,26.4933,-69.809,-124.359,315.087,239.968,-214.023,-173.577,-349.504,-284.774,-229.286,-73.5894,-299.964,0,0
30390,923612880,11482,-1536.717759,-378.071,35.7197,-18.2932,-63.891,-87.1714,316.901,239.484,-234.818,-196.571,-335.347,-270.854,-233.635,-38.5096,-271.661,0,0
30391,923673663,11483,-1765.442663,-430.13,21.2997,-93.0251,-44.916,-37.0975,260.597,222.938,-258.755,-171.496,-303.416,-299.702,-275.36,-42.8074,-313.572,0,0
30392,923734448,11484,-1698.825754,-442.182,47.7751,-82.8175,-51.8935,-111.916,355.643,277.956,-282.42,-198.283,-292.69,-317.793,-304.11,-4.41647,-291.677,0,0
30393,923795235,11484,-1730.785397,-500.327,53.4039,-88.5567,-43.9244,-127.849,360.451,322.347,-316.029,-231.137,-245.248,-340.239,-247.556,-54.5229,-271.598,0,0
30394,923856024,11485,-1853.518195,-504.464,70.9281,-87.3002,-29.8484,-147.608,332.086,263.924,-297.766,-265.882,-195.817,-295.235,-293.993,-105.477,-297.065,0,0
30395,923916815,11486,-2037.948462,-454.693,26.5034,-120.885,-84.9369,-87.5416,276.191,262.254,-255.763,-325.402,-230.809,-240.896,-375.15,-91.1327,-335.688,0,0
30396,923977608,11487,-2034.185069,-473.915,2.07636,-36.6884,-106.812,-94.4224,256.999,283.705,-304.5,-281.519,-185.725,-314.949,-415.831,-56.0356,-306.568,0,0
30397,924038403,11487,-2125.207032,-496.229,-56.2995,-61.3321,-86.8515,-53.1872,253.805,272.034,-311.298,-340.866,-174.068,-294.22,-375.906,-68.0505,-332.739,0,0
30398,924099200,11488,-2343.623319,-557.535,-53.78,-115.982,-99.7839,-75.0684,287.793,241.546,-303.972,-366.726,-148.566,-297.444,-400.153,-112.088,-341.864,0,0
30399,924159999,11489,-2149.464941,-536.934,-70.1071,-22.5768,-114.715,-90.8286,343.483,207.252,-219.025,-370.709,-178.618,-324.507,-357.945,-77.1244,-337.109,0,0
30400,924220800,11490,-2185.463870,-469.325,-81.5388,-14.2865,-144.709,-32.6594,318.522,185.263,-258.701,-364.503,-189.828,-321.752,-312.249,-118.642,-381.056,0,0
30401,924281603,11490,-2382.009490,-524.809,-119.919,-7.83473,-150.59,6.45665,279.39,172.714,-265.243,-388.424,-185.24,-296.14,-345.942,-140.026,-416.401,0,0
30402,924342408,11491,-2346.951249,-459.285,-95.3023,-13.4956,-125.366,11.6322,256.195,142.225,-286.108,-389.032,-146.525,-317.201,-371.369,-167.234,-386.085,0,0
30403,924403215,11492,-2468.069287,-500.853,-119.634,-57.9434,-106.471,-51.0814,264.119,139.677,-280.171,-377.827,-189.099,-288.305,-335.193,-171.995,-393.292,0,0
30404,924464024,11493,-2315.222535,-505.414,-102.071,-103.61,-67.1411,-27.7956,301.982,137.943,-282.907,-385.815,-186.074,-321.587,-239.004,-157.92,-375.808,0,0
30405,924524835,11493,-2108.032055,-470.067,-83.3535,-160.118,5.85774,-50.8581,343.082,134.389,-239.58,-429.198,-201.929,-257.806,-208.33,-111.222,-378.899,0,0
30406,924585648,11494,-1908.806137,-404.713,-118.741,-111.683,39.9635,-132.403,373.886,168.839,-182.317,-441.81,-179.069,-259.332,-230.046,-55.9782,-375.402,0,0
30407,924646463,11495,-1923.420464,-435.451,-111.078,-70.1422,-38.8173,-80.0619,326.572,192.104,-173.375,-413.533,-211.485,-243.598,-216.141,-70.4484,-377.966,0,0
30408,924707280,11496,-1922.762046,-399.181,-179.416,-55.6613,-56.7179,-54.9546,306.548,215.859,-206.921,-419.198,-148.398,-194.841,-260.809,-72.3144,-396.756,0,0
30409,924768099,11496,-1899.675875,-390.004,-204.704,-26.1794,-59.5058,-55.7341,344.643,199.063,-191.724,-451.922,-180.381,-183.229,-271.987,-35.0638,-392.948,0,0
30410,924828920,11497,-1811.730917,-424.819,-167.096,-27.5976,-57.2966,-33.4549,353.329,196.509,-133.523,-429.788,-191.888,-145.627,-248.043,-74.2698,-428.166,0,0
30411,924889743,11498,-1968.601988,-445.727,-201.335,-5.01434,-63.2528,-16.1776,363.304,152.955,-200.335,-466.444,-213.443,-100.62,-290.408,-65.4751,-416.631,0,0
30412,924950568,11499,-2010.823386,-513.627,-162.679,-41.5449,-32.8851,-14.0162,346.224,170.401,-196.003,-472.12,-237.289,-82.8916,-321.269,-17.3115,-435.814,0,0
30413,925011395,11499,-2191.341273,-491.619,-161.971,-38.8624,-52.7364,12.2557,322.02,146.035,-232.745,-485.635,-226.351,-91.262,-358.3,-57.8779,-474.293,0,0
30414,925072224,11500,-2193.485071,-504.604,-163.266,-86.3976,13.464,3.47194,289.232,126.231,-221.414,-484.97,-221.559,-114.411,-334.136,-75.9767,-419.149,0,0
30415,925133055,11501,-1897.606362,-470.681,-177.509,3.38625,13.7205,-6.13656,315.858,148.868,-203.413,-435.099,-164.698,-53.737,-306.574,-132.604,-428.988,0,0
30416,925193888,11502,-1761.940276,-480.751,-137.858,-29.1023,-42.9751,-15.9267,345.886,157.998,-175.154,-397.829,-159.607,-18.2891,-293.166,-67.0975,-448.07,0,0
30417,925254723,11502,-1923.624786,-584.913,-115.052,-62.4308,8.16583,-50.5995,361.742,135.506,-164.091,-394.752,-164.389,-55.2327,-331.214,-52.4706,-453.893,0,0
30418,925315560,11503,-2029.298658,-595.067,-161.352,-11.7654,-16.4765,-9.32832,273.717,139.139,-194.696,-389.683,-180.089,-97.4639,-332.899,1.13162,-454.467,0,0
30419,925376399,11504,-2158.088112,-623.314,-148.6,-16.0455,-63.2283,23.9974,231.631,125.33,-178.696,-385.956,-209.505,-164.681,-302.348,12.308,-458.981,0,0
30420,925437240,11505,-2414.504696,-628.553,-190.851,-97.3865,-16.9318,48.2654,148.545,104.961,-135.371,-402.946,-238.722,-187.32,-304.126,-1.46965,-512.601,0,0
30421,925498083,11506,-2668.905241,-685.884,-192.05,-91.7264,24.3662,25.5279,104.514,35.5935,-153.109,-395.68,-267.34,-218.169,-293.772,-15.7426,-545.434,0,0
30422,925558928,11506,-2688.827829,-705.208,-141.354,-150.965,15.6596,117.909,44.5471,21.7861,-169.722,-398.941,-297.775,-214.969,-289.407,13.3989,-533.786,0,0
30423,925619775,11507,-2507.547907,-605.625,-123.505,-138.152,-10.0446,88.3458,147.164,20.2933,-184.718,-361.396,-246.769,-289.351,-292.102,35.4985,-547.188,0,0
30424,925680624,11508,-2820.112035,-626.033,-129.76,-140.503,-89.6461,75.5484,125.489,15.5498,-231.392,-384.46,-235.104,-298.058,-353.316,-15.7599,-532.668,0,0
30425,925741475,11509,-2724.251558,-554.534,-139.964,-145.642,-42.4114,122.808,120.395,-9.82186,-268.075,-364.793,-287.106,-254.009,-378.131,-0.0822103,-522.884,0,0
30426,925802328,11509,-2899.441793,-512.028,-170.171,-199.946,-48.9051,48.3003,85.9525,24.7443,-308.814,-359.72,-242.087,-254.613,-425.953,-93.01,-443.192,0,0
30427,925863183,11510,-3110.062817,-539.614,-165.326,-234.036,-43.6727,47.5582,57.9766,-2.81611,-327.557,-383.788,-244.08,-338.989,-395.292,-99.2923,-441.134,0,0
30428,925924040,11511,-3137.929344,-525.192,-166.586,-211.294,-66.2266,27.8709,22.0629,5.56401,-324.362,-426.861,-237.287,-317.747,-458.337,-128.85,-330.686,0,0
30429,925984899,11512,-3265.142820,-582.863,-157.693,-210.444,-69.8356,16.185,19.1475,7.0652,-312.358,-431.453,-287.281,-303.024,-500.829,-113.201,-338.56,0,0
30430,926045760,11512,-3170.888207,-573.526,-114.904,-229.6,-65.4475,45.5538,16.9964,-16.4334,-295.904,-423.584,-263.628,-242.093,-507.671,-185.261,-315.386,0,0
30431,926106623,11513,-3407.812954,-631.281,-175.064,-198.649,-93.0578,-7.90034,83.848,-13.8619,-276.905,-432.842,-341.19,-237.185,-516.702,-267.755,-299.269,0,0
30432,926167488,11514,-3282.248259,-632.029,-211.226,-134.864,-95.6213,-66.7674,150.046,3.51046,-270.456,-431.64,-317.605,-226.068,-521.967,-243.357,-284.205,0,0
30433,926228355,11515,-3258.215835,-619.869,-220.337,-81.9196,-80.2372,-110.341,193.89,-17.1717,-292.07,-410.98,-362.378,-246.617,-462.914,-264.695,-282.575,0,0
30434,926289224,11515,-3104.956525,-538.702,-237.553,-124.033,0.308578,-102.919,126.975,-2.3009,-286.937,-450.047,-352.382,-227.234,-446.43,-206.964,-256.738,0,0
30435,926350095,11516,-2963.091583,-501.627,-238.616,-139.041,55.6894,-126.439,105.761,-0.048676,-232.94,-427.505,-375.804,-200.148,-444.586,-154.615,-283.173,0,0
30436,926410968,11517,-2892.291523,-485.544,-237.783,-133.161,51.1737,-87.1323,24.9031,74.4534,-227.548,-414.434,-332.515,-186.704,-489.98,-186.664,-261.356,0,0
30437,926471843,11518,-2708.907458,-493.554,-201.899,-171.174,152.604,-79.8301,96.9219,25.8878,-196.234,-407.84,-357.64,-115.63,-483.907,-254.194,-222.42,0,0
30438,926532720,11518,-2850.453130,-505.556,-189.017,-233.194,70.0861,-68.1238,115.647,34.3924,-197.033,-423.43,-388.71,-163.725,-434.367,-270.979,-196.445,0,0
30439,926593599,11519,-3000.001915,-524.651,-131.084,-285.159,71.5696,-23.7039,72.7888,-5.23384,-214.04,-450.977,-338.195,-192.422,-483.581,-338.502,-156.811,0,0
30440,926654480,11520,-3045.270805,-526.738,-167.256,-265.185,102.101,-66.349,93.687,-26.8617,-246.325,-500.367,-367.541,-170.771,-503.239,-291.052,-109.375,0,0
30441,926715363,11521,-3149.883149,-581.917,-206.274,-191.156,60.6336,-145.107,222.942,-57.2377,-268.652,-476.493,-427.669,-131.092,-565.2,-255.846,-126.815,0,0
30442,926776248,11521,-2958.143628,-616.089,-223.397,-166.187,107.217,-97.5752,165.845,-20.8622,-258.529,-445.629,-443.88,-110.241,-548.531,-247.061,-53.2242,0,0
30443,926837135,11522,-2868.034261,-566.353,-188.469,-138.951,71.6931,-191.163,259.741,-32.1187,-306.949,-445.565,-378.875,-115.862,-585.603,-239.306,-10.252,0,0
30444,926898024,11523,-2707.243831,-572.61,-168.543,-179.041,98.3269,-206.812,279.759,-39.6817,-287.427,-414.292,-341.292,-117.718,-559.64,-223.138,24.8651,0,0
30445,926958915,11524,-2571.292320,-539.958,-172.566,-224.865,130.74,-214.288,332.833,-31.2457,-251.369,-419.291,-357.645,-124.657,-484.487,-286.599,72.1063,0,0
30446,927019808,11524,-2523.385964,-597.3,-165.694,-165.801,149.481,-218.936,335.969,-5.81287,-235.308,-392.698,-406.491,-68.3982,-508.638,-317.047,73.287,0,0
30447,927080703,11525,-2704.089770,-588.733,-188.668,-195.629,170.894,-217.18,248.752,-14.3132,-246.985,-447.834,-430.632,-78.8433,-525.321,-279.641,90.0449,0,0
30448,927141600,11526,-2767.200465,-624.16,-218.747,-196.518,133.518,-250.949,306.82,40.2429,-220.401,-478.976,-394.259,-109.996,-586.455,-277.606,110.285,0,0
30449,927202499,11527,-2602.322732,-583.678,-232.775,-220.407,154.256,-269.486,353.833,30.737,-195.47,-393.704,-381.325,-65.7821,-577.896,-335.869,115.244,0,0
30450,927263400,11527,-2487.331676,-585.189,-253.805,-131.194,86.7134,-191.964,254.908,61.1714,-204.02,-462.638,-380.525,35.8518,-550.59,-314.489,148.437,0,0
30451,927324303,11528,-2227.028317,-551.792,-258.784,-76.981,107.338,-213.446,296.864,66.7882,-187.898,-404.499,-358.165,99.0656,-588.887,-250.833,94.2015,0,0
30452,927385208,11529,-2196.731711,-579.388,-251.868,-55.8281,109.12,-246.872,295.998,76.0981,-154.769,-421.301,-335.305,137.809,-574.687,-286.801,91.0614,0,0
30453,927446115,11530,-2209.234207,-570.076,-222.798,-34.5687,90.6276,-219.531,296.123,70.7813,-159.189,-413.57,-368.373,156.511,-651.63,-326.29,142.749,0,0
30454,927507024,11530,-2274.367558,-581.756,-225.833,-14.4204,54.4083,-231.015,287.959,56.2718,-227.131,-417.501,-337.431,189.969,-655.616,-242.406,70.1345,0,0
30455,927567935,11531,-2580.461724,-652.529,-198.816,-12.0066,39.9694,-252.269,236.854,37.8285,-235.874,-426.18,-418.136,215.017,-682.811,-249.268,17.7588,0,0
30456,927628848,11532,-2858.326097,-697.294,-207.802,-48.9182,0.742911,-273.931,197.041,52.4477,-247.754,-419.843,-488.833,252.267,-678.803,-322.083,24.4373,0,0
30457,927689763,11533,-2728.769880,-742.152,-204.737,-3.5632,-29.5911,-190.422,191.106,70.4437,-305.235,-386.645,-437.048,219.352,-716.376,-279.17,85.2681,0,0
30458,927750680,11534,-2851.789351,-753.002,-174.777,-143.268,27.0712,-172.795,174.117,27.3705,-319.051,-418.372,-417.958,199.072,-734.106,-227.566,81.4751,0,0
30459,927811599,11534,-2945.776702,-806.944,-185.663,-91.9175,-34.1563,-173.4,207.244,48.9223,-338.926,-395.718,-436.537,135.061,-728.503,-220.66,75.4217,0,0
30460,927872520,11535,-2832.689941,-802.879,-177.653,-25.6285,-100.445,-133.837,200.19,36.1648,-280.668,-382.515,-390.877,177.868,-772.027,-182.599,2.21584,0,0
